year,wind,hydro,solar,other_inc_bio,fk_country,gdp_constant,gdp_per_capita_constant,elec_prod_nuclear,elec_prod_fossil,elec_prod_renewable,energy_cons_nuclear,energy_cons_renewable,energy_cons_fossil,population
2021,0.0,0.0,0.0,0.0,191,2721465328.86905,2015.69270191369,,,,,,,
2022,0.0,0.0,0.0,0.0,191,2161272264.09507,1578.38322939547,,,,,,,
2023,0.0,0.0,0.0,0.0,191,,,,,,,,,
1985,,,,,192,2489234522.12246,723.385264185823,,,,,,,
1986,,,,,192,2528726335.21458,712.728451572789,,,,,,,
1987,,,,,192,2541626940.63018,694.906734484293,,,,,,,
1988,,,,,192,2710451200.20825,719.001777895741,,,,,,,
1989,,,,,192,2820496106.65841,726.293484428614,,,,,,,
1990,,,,,192,2813623794.87191,703.623896219833,,,,,,,
1991,,,,,192,2793929342.87557,678.869787556389,,,,,,,
1992,,,,,192,2682711765.93671,633.668979961274,,,,,,,
1993,,,,,192,2277734225.91273,541.357021911529,,,,,,,
1994,,,,,192,2618993805.30019,620.182575480635,,,,,,,
1995,,,,,192,2824475667.82161,640.349863205312,,,,,,,
1996,,,,,192,3074052315.26251,671.504221462105,,,,,,,
1997,,,,,192,3516020423.40188,744.126581926862,,,,,,,
1998,,,,,192,3435156293.48283,706.68952385752,,,,,,,
1999,,,,,192,3520408334.2059,704.043789285316,,,,,,,
2000,0.0,0.1,0.0,0.0,192,3492826652.71696,679.533367700848,0.0,44.444443,55.555553,,,,5008043.0
2001,0.0,0.05,0.0,0.0,192,3521587940.91953,667.298281784325,0.0,61.538464,38.46154,,,,5145430.0
2002,0.0,0.09,0.0,0.0,192,3656345820.12691,675.440744386282,0.0,43.75,56.25,,,,5281548.0
2003,0.0,0.12,0.0,0.0,192,3902058527.07031,702.799200216835,0.0,33.333332,66.666664,,,,5421000.0
2004,0.0,0.08,0.0,0.0,192,3863870433.00269,678.287546160331,0.0,57.894737,42.105263,,,,5565213.0
2005,0.0,0.07,0.0,0.0,192,3683570670.78378,630.248628319525,0.0,63.157894,36.842106,,,,5711605.0
2006,0.0,0.09,0.0,0.0,192,3781190159.53558,629.079855938738,0.0,59.090908,40.909092,,,,5874244.0
2007,0.0,0.09,0.0,0.0,192,3736756622.90122,603.837896358253,0.0,47.368423,52.63158,,,,6047539.0
2008,0.0,0.09,0.0,0.0,192,3887558865.03174,610.405655722251,0.0,30.769232,69.230774,,,,6222491.0
2009,0.0,0.11,0.0,0.0,192,4099579483.14033,625.711836727455,0.0,26.666666,73.33333,,,,6398626.0
2010,0.0,0.09,0.0,0.0,192,4339583325.05855,644.563730311597,0.0,59.090908,40.909092,,,,6571862.0
2011,0.0,0.1,0.0,0.0,192,4592288208.09362,663.963778088896,0.0,52.380955,47.61905,,,,6748675.0
2012,0.0,0.09,0.0,0.0,192,4881726146.69009,687.495795744285,0.0,71.875,28.125,,,,6926634.0
2013,0.0,0.04,0.0,0.0,192,5166050854.68532,709.092304171157,0.0,87.5,12.5,,,,7106238.0
2014,0.0,0.12,0.0,0.0,192,5457066909.12427,730.291525419946,0.0,65.71429,34.285713,,,,7288381.0
2015,0.0,0.06,0.0,0.0,192,5755461035.38026,751.052405084336,0.0,86.36364,13.636364,,,,7473232.0
2016,0.0,0.2,0.0,0.0,192,5998047709.85307,763.276549113054,0.0,78.723404,21.276596,,,,7661361.0
2017,0.0,0.21,0.0,0.0,192,6238457455.15971,774.276909071917,0.0,74.07408,25.925926,,,,7852799.0
2018,0.0,0.2,0.01,0.0,192,6537595250.07312,791.59353236921,0.0,66.1017,33.898308,,,,8046680.0
2019,0.0,0.24,0.01,0.0,192,6859436220.97836,810.514132815471,0.0,65.753426,34.246574,,,,8243093.0
2020,0.0,0.14,0.01,0.0,192,6996086823.90934,806.956490395231,0.0,78.26087,21.739132,,,,8442583.0
2021,0.0,0.15,0.02,0.0,192,7415213717.65264,835.199051274184,0.0,74.117645,25.882353,,,,8644829.0
2022,0.0,0.08,0.1,0.0,192,7842296104.31507,862.763712696128,0.0,75.0,25.0,,,,8848700.0
2023,0.0,0.08,0.11,0.0,192,,,,,,,,,
1985,,,,,193,293542673.468754,2995.82251662265,,,,,,,
1986,,,,,193,299761847.21341,3058.48226929304,,,,,,,
1987,,,,,193,308711649.909231,3138.07890043538,,,,,,,
1988,,,,,193,302902091.947255,3060.57545238666,,,,,,,
1989,,,,,193,304083127.810106,3059.09406969715,,,,,,,
1990,,,,,193,297867390.399645,2987.63681443977,,,,,,,
1991,,,,,193,316975427.398369,3173.08601429871,,,,,,,
1992,,,,,193,317774128.336695,3177.04233405346,,,,,,,
1993,,,,,193,329652701.246443,3293.1350833286,,,,,,,
1994,,,,,193,345978821.56114,3454.05448516602,,,,,,,
1995,,,,,193,367526942.423345,3667.01863231075,,,,,,,
1996,,,,,193,367868443.092559,3668.59579249623,,,,,,,
1997,,,,,193,365659282.332442,3632.11238584383,,,,,,,
1998,,,,,193,374042298.147342,3689.21665431157,,,,,,,
1999,,,,,193,382654482.591386,3749.82343836492,,,,,,,
2000,0.0,0.0,0.0,0.0,193,397019684.968443,3866.68567418646,0.0,100.0,0.0,,,,102620.0
2001,0.0,0.0,0.0,0.0,193,402945136.116268,3901.18054484807,0.0,100.0,0.0,,,,103224.0
2002,0.0,0.0,0.0,0.0,193,420792499.443226,4050.98965519019,0.0,100.0,0.0,,,,103822.0
2003,0.0,0.0,0.0,0.0,193,421010483.989609,4030.19685240474,0.0,100.0,0.0,,,,104426.0
2004,0.0,0.0,0.0,0.0,193,412725216.038591,3928.06022630974,0.0,100.0,0.0,,,,105054.0
2005,0.0,0.0,0.0,0.0,193,410010913.183063,3880.07034269632,0.0,100.0,0.0,,,,105644.0
2006,0.0,0.0,0.0,0.0,193,401131445.055797,3775.24818175295,0.0,100.0,0.0,,,,106202.0
2007,0.0,0.0,0.0,0.0,193,391246331.51865,3665.89520378024,0.0,100.0,0.0,,,,106651.0
2008,0.0,0.0,0.0,0.0,193,410272044.192091,3833.60160897114,0.0,100.0,0.0,,,,106945.0
2009,0.0,0.0,0.0,0.0,193,389228430.168192,3630.76061461146,0.0,100.0,0.0,,,,107159.0
2010,0.0,0.0,0.0,0.0,193,392437216.685672,3653.97780899136,0.0,100.0,0.0,,,,107401.0
2011,0.0,0.0,0.0,0.0,193,418745035.831585,3892.76783333257,0.0,100.0,0.0,,,,107625.0
2012,0.0,0.0,0.0,0.0,193,422596518.265512,3932.59369314639,0.0,100.0,0.0,,,,107517.0
2013,0.0,0.0,0.0,0.0,193,424261184.592345,3962.1694894595,0.0,100.0,0.0,,,,107105.0
2014,0.0,0.0,0.0,0.0,193,432706273.832264,4058.815614369,0.0,100.0,0.0,,,,106639.0
2015,0.0,0.0,0.0,0.0,193,437525514.240726,4123.90323993332,0.0,100.0,0.0,,,,106140.0
2016,0.0,0.0,0.0,0.0,193,466396529.430219,4419.81472868939,0.0,100.0,0.0,,,,105721.0
2017,0.0,0.0,0.01,0.0,193,481332022.49063,4568.62468668733,0.0,85.71429,14.285714,,,,105430.0
2018,0.0,0.0,0.01,0.0,193,484641423.615719,4590.84205874676,0.0,85.71429,14.285714,,,,105167.0
2019,0.0,0.0,0.01,0.0,193,483631249.208267,4576.85081914532,0.0,85.71429,14.285714,,,,104965.0
2020,0.0,0.0,0.01,0.0,193,492256304.384567,4656.93166185355,0.0,85.71429,14.285714,,,,105265.0
2021,0.0,0.0,0.01,0.0,193,494041235.450787,4683.2992269484,0.0,85.71429,14.285714,,,,106034.0
2022,0.0,0.0,0.01,0.0,193,482629574.435204,4594.63428376463,0.0,87.5,12.5,,,,106867.0
2023,0.0,0.0,0.01,0.0,193,,,,,,,,,
1985,0.0,0.0,0.0,0.017,194,8500331607.15454,7158.9818195523,0.0,,,,,,1199791.0
1986,0.0,0.0,0.0,0.026,194,8221591874.13588,6833.5365881953,0.0,,,,,,1216376.0
1987,0.0,0.0,0.0,0.031,194,7846541060.53023,6445.51757775836,0.0,,,,,,1231446.0
1988,0.0,0.0,0.0,0.027,194,7538978303.44796,6128.90683648475,0.0,,,,,,1244637.0
1989,0.0,0.0,0.0,0.026,194,7476411251.05058,6021.59411328172,0.0,,,,,,1256212.0
1990,0.0,0.0,0.0,0.031,194,7589242845.45827,6060.68867588952,0.0,,,,,,1266525.0
1991,0.0,0.0,0.0,0.025,194,7825451036.73163,6199.99274007375,0.0,,,,,,1276232.0
1992,0.0,0.0,0.0,0.03,194,8615272206.66637,6774.74903683363,0.0,,,,,,1285506.0
1993,0.0,0.0,0.0,0.028,194,8557626148.1609,6683.21232126499,0.0,,,,,,1293979.0
1994,0.0,0.0,0.0,0.032,194,8862892128.43663,6879.30612193249,0.0,,,,,,1301401.0
1995,0.0,0.0,0.0,0.033,194,9200560620.54525,7103.75296238966,0.0,,,,,,1307831.0
1996,0.0,0.0,0.0,0.017,194,9856972544.65412,7576.87784770112,0.0,,,,,,1313442.0
1997,0.0,0.0,0.0,0.018,194,10598498259.7403,8116.255226338,0.0,,,,,,1318179.0
1998,0.0,0.0,0.0,0.018,194,11459580033.5257,8746.26879621874,0.0,,,,,,1322582.0
1999,0.0,0.0,0.0,0.018,194,12379190433.9271,9415.92386592851,0.0,,,,,,1327067.0
2000,0.0,0.0,0.0,0.02,194,13233522880.1935,10027.1128846253,0.0,99.6337,0.36630037,,,,1332203.0
2001,0.0,0.0,0.0,0.02,194,13785165455.0985,10399.4482776793,0.0,99.46809,0.5319149,,,,1338576.0
2002,0.0,0.0,0.0,0.02,194,14879254017.1634,11170.5188749668,0.0,99.46809,0.5319149,,,,1345970.0
2003,0.0,0.0,0.0,0.03,194,17027965533.2593,12719.6915336038,0.0,99.84472,0.1552795,,,,1353552.0
2004,0.0,0.0,0.0,0.03,194,18381697564.3776,13662.8295086723,0.0,99.68896,0.311042,,,,1361180.0
2005,0.0,0.0,0.0,0.03,194,19523005747.355,15081.5729909563,0.0,99.71631,0.28368795,,,,1369078.0
2006,0.0,0.0,0.0,0.03,194,22101615787.957,17028.1736253313,0.0,99.58159,0.41841003,,,,1376932.0
2007,0.0,0.0,0.0,0.03,194,23152372949.8098,17765.9500776632,0.0,99.739586,0.2604167,,,,1384861.0
2008,0.0,0.0,0.0,0.0,194,23937640567.6024,18292.7390900279,0.0,99.741264,0.2587322,,,,1392808.0
2009,0.0,0.0,0.0,0.0,194,22886364205.6428,17469.0934975054,0.0,99.744896,0.25510204,,,,1401197.0
2010,0.0,0.0,0.0,0.0,194,23646929516.208,17945.4187450448,0.0,100.0,0.0,0.0,0.005239244,99.99476,1410297.0
2011,0.0,0.0,0.0,0.0,194,23577323736.5736,17753.7548307468,0.0,100.0,0.0,0.0,0.005274642,99.99473,1420021.0
2012,0.0,0.0,0.0,0.0,194,25333084806.6618,18973.3363141699,0.0,100.0,0.0,0.0,0.0075587654,99.99244,1430379.0
2013,0.0,0.0,0.0,0.0,194,26227795497.13,19564.8491613038,0.0,100.0,0.0,0.0,0.0074258316,99.99258,1440731.0
2014,0.0,0.0,0.0,0.0,194,27238519130.7874,20246.5238461771,0.0,100.0,0.0,0.0,0.0073731267,99.99263,1450663.0
2015,0.0,0.0,0.01,0.0,194,27026750552.9647,20024.754663902,0.0,99.895515,0.10449321,0.0,0.0076000914,99.9924,1460180.0
2016,0.0,0.0,0.01,0.0,194,24992409898.01,18459.6367502723,0.0,99.893845,0.10615711,0.0,0.008553222,99.991455,1469334.0
2017,0.0,0.0,0.01,0.0,194,23792567178.5874,17537.9540218964,0.0,99.892715,0.10729614,0.0,0.008039129,99.99196,1478616.0
2018,0.0,0.0,0.01,0.0,194,23649225326.253,17399.4608022944,0.0,99.89166,0.108342364,0.0,0.008528726,99.99147,1504707.0
2019,0.0,0.0,0.01,0.0,194,23734663451.5336,17400.9710162015,0.0,99.8913,0.108695656,0.0,0.008446584,99.99155,1519960.0
2020,0.0,0.0,0.01,0.0,194,21580059922.3205,15789.6138011089,0.0,99.89166,0.108342364,0.0,0.009700671,99.990295,1518142.0
2021,0.0,0.0,0.01,0.0,194,21356182724.5042,15616.2902959174,0.0,99.89212,0.10787486,0.0,0.009454084,99.99054,1525671.0
2022,0.0,0.0,0.01,0.0,194,21672731505.4364,15868.1008675736,0.0,99.893845,0.10615711,0.0,0.009423289,99.99058,1531043.0
2023,0.0,0.0,0.01,0.0,194,,,0.0,,0.06438073,0.0,0.009916642,99.99008,1534938.0
1985,,,,,195,15228789050.444,2055.19411663607,,,,,,,
1986,,,,,195,15008430237.2642,1974.71524315474,,,,,,,
1987,,,,,195,16014200843.114,2055.74166466697,,,,,,,
1988,,,,,195,16025756542.6948,2009.64036881522,,,,,,,
1989,,,,,195,16305678292.5205,2000.28930212012,,,,,,,
1990,,,,,195,17601950274.6977,2114.47309080904,,,,,,,
1991,,,,,195,18289226397.408,2151.21130992292,,,,,,,
1992,,,,,195,19716833823.7314,2270.86744293948,,,,,,,
1993,,,,,195,20148598741.3692,2274.64477979221,,,,,,,
1994,,,,,195,20789004085.0082,2305.16426828743,,,,,,,
1995,,,,,195,21277892826.3706,2322.59508752734,,,,,,,
1996,,,,,195,22798428275.9891,2452.91248308547,,,,,,,
1997,,,,,195,24038877877.6187,2551.55386456589,,,,,,,
1998,,,,,195,25188840697.7222,2639.87840884849,,,,,,,
1999,,,,,195,26713932931.4622,2766.57366349293,,,,,,,
2000,0.02,0.06,0.0,0.0,195,27972151936.7461,2864.55075602101,0.0,99.24457,0.7554296,,,,9893326.0
2001,0.02,0.05,0.0,0.0,195,29034050813.9794,2941.74275551058,0.0,99.38489,0.6151142,,,,9995115.0
2002,0.03,0.06,0.0,0.0,195,29418042728.4576,2950.20794016332,0.0,99.23986,0.7601351,,,,10094564.0
2003,0.03,0.16,0.0,0.0,195,30801396632.295,3058.23292911168,0.0,98.315605,1.6843972,,,,10193798.0
2004,0.04,0.15,0.0,0.0,195,32722107265.8078,3218.72738670507,0.0,98.40737,1.5926236,,,,10292230.0
2005,0.04,0.14,0.0,0.0,195,33862978438.2739,3301.94245942789,0.0,98.5782,1.421801,,,,10388349.0
2006,0.04,0.09,0.0,0.0,195,35638786833.8244,3444.55582504699,0.0,99.005356,0.9946442,,,,10483560.0
2007,0.04,0.05,0.0,0.0,195,38029978711.5099,3642.12450341045,0.0,99.34498,0.65502185,,,,10580399.0
2008,0.04,0.03,0.0,0.0,195,39641606104.3034,3760.12316696001,0.0,99.51288,0.48712596,,,,10680381.0
2009,0.1,0.08,0.0,0.0,195,40848078614.3277,3835.25509911786,0.0,98.82044,1.1795543,,,,10784499.0
2010,0.14,0.05,0.0,0.0,195,42061729256.0554,3906.91133143991,0.0,98.804276,1.1957206,,,,10895063.0
2011,0.11,0.05,0.0,0.0,195,41200879648.1279,3784.74620448381,0.0,99.01841,0.98159516,,,,11032529.0
2012,0.2,0.11,0.01,0.0,195,42938187711.576,3900.05126518371,0.0,98.26234,1.7376682,,,,11174384.0
2013,0.36,0.06,0.02,0.0,195,43981556030.3594,3947.59276091668,0.0,97.62955,2.3704522,,,,11300284.0
2014,0.51,0.05,0.03,0.0,195,45340730384.707,4021.60476871861,0.0,96.889824,3.110174,,,,11428953.0
2015,0.45,0.07,0.06,0.0,195,45779494041.9295,4014.94773686432,0.0,97.02259,2.9774127,,,,11557779.0
2016,0.47,0.05,0.11,0.0,195,46291045987.6341,4015.29664102169,0.0,96.790634,3.2093735,,,,11685666.0
2017,0.45,0.02,0.13,0.0,195,47326964919.9643,4062.22677519573,0.0,97.0516,2.9484031,,,,11811441.0
2018,0.45,0.02,0.17,0.0,195,48569264671.6842,4128.10393763368,0.0,96.91269,3.0873132,,,,11933040.0
2019,0.5,0.07,0.25,0.0,195,49340470115.969,4154.95861594283,0.0,96.248856,3.7511435,,,,12049319.0
2020,0.47,0.05,0.33,0.0,195,44893939452.6941,3749.26722435797,0.0,96.02246,3.9775383,,,,12161720.0
2021,0.53,0.06,0.41,0.0,195,47020260421.799,3902.54258302726,0.0,95.75923,4.240766,,,,12262949.0
2022,0.32,0.01,0.32,0.0,195,48277261609.9968,3983.49130488497,0.0,96.93396,3.0660377,,,,12356116.0
2023,0.34,0.01,0.49,0.0,195,,,0.0,96.81407,3.1859248,,,,12458225.0
1985,0.0,12.0449,0.0,0.006,196,219790484416.625,4336.22005151852,0.0,64.782906,35.217087,0.0,9.229306,90.77069,49175680.0
1986,0.0,11.8726,0.0,0.0436,196,235202261561.934,4542.53345551319,0.0,69.980446,30.019548,0.0,8.374288,91.62572,50223888.0
1987,0.0,18.6178,0.0,0.0579,196,257512463440.753,4873.09953000526,0.0,57.892944,42.10705,0.0,11.513276,88.486725,51250156.0
1988,0.0,28.9496,0.0,0.0684,196,263488649928.825,4887.59929309889,0.0,39.60723,60.392765,0.0,16.268532,83.731476,52275892.0
1989,0.0,17.9396,0.0,0.0626,196,264253410107.151,4806.64171466079,0.0,65.40912,34.590878,0.0,10.282754,89.71724,53305236.0
1990,0.0,23.15,0.0,0.08,196,288739518672.102,5154.62432505626,0.0,59.62809,40.371914,0.0,12.234772,87.76523,54324140.0
1991,0.0,22.68,0.0,0.12,196,290819248892.619,5101.20725011469,0.0,62.15139,37.848606,0.0,11.764814,88.23518,55321172.0
1992,0.0,26.57,0.0,0.120000005,196,305463844599.1,5267.51548598504,0.0,60.371197,39.628807,0.0,13.090732,86.90927,56302040.0
1993,0.0,33.95,0.0,0.14,196,328835693448.703,5573.56502081975,0.0,53.813847,46.186153,0.0,15.382831,84.61717,57296008.0
1994,0.0,30.59,0.0,0.13,196,313485158693.256,5221.80789335628,0.0,60.781307,39.21869,0.0,14.315046,85.68495,58310244.0
1995,0.0,35.54,0.0,0.31,196,338182356112.358,5541.74699484825,0.0,58.429966,41.570034,0.0,14.934052,85.06594,59305492.0
1996,0.0,40.47,0.0,0.26,196,363139079302.896,5861.70189076597,0.0,57.058514,42.941486,0.0,15.553352,84.44665,60293784.0
1997,0.0,39.82,0.0,0.37,196,390656537292.664,6215.40337957423,0.0,61.0939,38.906094,0.0,14.675053,85.32495,61277420.0
1998,0.0,42.23,0.0,0.32999998,196,400048507437.463,6276.80835064274,0.0,61.664566,38.335438,0.0,15.155853,84.84415,62242200.0
1999,0.02,34.68,0.0,0.21,196,386994250934.205,5991.37218649156,0.0,70.01889,29.981106,0.0,12.764666,87.23533,63185620.0
2000,0.03,30.88,0.0,0.25,196,413825489994.336,6325.0960882995,0.0,74.93968,25.06032,0.0,10.6712265,89.32878,64113548.0
2001,0.06,24.01,0.0,0.27,196,390030497194.88,5887.68576603671,0.0,80.08183,19.918167,0.0,9.121996,90.878006,65072016.0
2002,0.05,33.68,0.0,0.22999999,196,415178579551.82,6192.18555011794,0.0,73.55552,26.444479,0.0,11.541792,88.458206,65988664.0
2003,0.06,35.33,0.0,0.17,196,439106176635.555,6473.46273839035,0.0,74.51079,25.489216,0.0,11.340968,88.65903,66867324.0
2004,0.06,46.08,0.0,0.17,196,482120738379.834,7028.75556387992,0.0,69.071,30.929007,0.0,13.70488,86.29512,67785080.0
2005,0.06,39.56,0.0,0.120000005,196,525474505335.922,7579.37203227654,0.0,75.4008,24.599195,0.0,11.425879,88.57412,68704712.0
2006,0.13,44.24,0.0,0.15,196,561984411360.158,8023.15099265417,0.0,74.727516,25.272478,0.0,11.485484,88.51452,69601328.0
2007,0.36,35.85,0.0,0.25,196,590328139721.3,8414.25350387565,0.0,80.95288,19.047121,0.0,8.79651,91.20349,70468864.0
2008,0.85,33.27,0.0,0.3,196,595139459121.408,8376.14924620652,0.0,82.64333,17.356663,0.0,8.238272,91.761734,71320728.0
2009,1.5,35.96,0.0,0.69,196,566434966772.826,7862.87076474477,0.0,80.409775,19.590223,0.0,8.941267,91.05874,72225648.0
2010,2.92,51.8,0.0,1.0,196,614169032343.374,8396.92342026278,0.0,73.60117,26.398825,0.0,12.350974,87.649025,73195352.0
2011,4.72,52.34,0.0,1.03,196,682956643134.524,9201.33726059829,0.0,74.66417,25.335835,0.0,12.007149,87.99285,74173856.0
2012,5.86,57.86,0.0,1.49,196,715659972210.858,9519.81508910914,0.0,72.75879,27.241205,0.0,12.655518,87.34448,75277440.0
2013,7.56,59.42,0.0,2.24,196,776389567770.091,10195.8475785153,0.0,71.1427,28.857298,0.0,13.686602,86.3134,76576120.0
2014,8.52,40.64,0.02,3.44,196,814741000960.492,10556.1170411504,0.0,79.08752,20.912487,0.0,9.931703,90.06829,78112064.0
2015,11.65,67.15,0.19,4.66,196,864313810469.009,11049.9951100942,0.0,67.984535,32.01546,0.0,14.269203,85.73079,79646176.0
2016,15.52,67.23,1.04,6.4500003,196,893035686216.222,11264.6145749335,0.0,67.02839,32.97161,0.0,14.563656,85.43634,81019400.0
2017,17.9,58.22,2.89,8.23,196,960031200973.599,11953.6664174026,0.0,70.57077,29.429226,0.0,13.09042,86.90958,82089824.0
2018,19.95,59.94,7.8,10.08,196,988958576886.064,12148.2931275476,0.0,67.7428,32.257206,0.0,14.5953,85.4047,82809304.0
2019,21.73,88.82,9.25,12.46,196,997053346501.186,12073.8690708145,0.0,56.202946,43.797054,0.0,19.008345,80.99165,83481688.0
2020,24.83,78.09,10.95,14.469999,196,1015597272884.83,12179.6626536773,0.0,57.83775,42.16225,0.0,18.64845,81.35154,84135432.0
2021,31.21,55.74,12.97,17.12,196,1131775463573.96,13449.9291299333,0.0,64.59985,35.400146,0.0,16.09926,83.90074,84775408.0
2022,34.69,66.66,15.16,17.84,196,1194401442556.95,14055.1031460453,0.0,58.08897,41.911034,0.0,18.482664,81.517334,85341248.0
2023,33.88,63.72,18.4,18.340000000000003,196,,,0.0,57.99118,42.008816,0.0,18.701162,81.29884,85816192.0
2024,36.53,74.57,25.67,18.88,196,,,,,,,,,
1985,,0.003,,,197,,,0.0,,,0.0,0.0061989655,99.993805,3246888.0
1986,,0.003,,,197,,,0.0,,,0.0,0.0049806866,99.995026,3336772.0
1987,,0.003,,,197,9134688479.30854,2645.64151661642,0.0,,,0.0,0.005006666,99.995,3430503.0
1988,,0.003,,,197,10141662024.1433,2849.29129851136,0.0,,,0.0,0.004972991,99.995026,3525116.0
1989,,0.003,,,197,9710101901.70636,2651.25204178569,0.0,,,0.0,0.004839843,99.99516,3621309.0
1990,0.0,0.003,0.0,0.0,197,13145978551.505,3495.74838854006,0.0,,0.020533882,0.0,0.005509647,99.99449,3720287.0
1991,0.0,0.003,0.0,0.0,197,12540571637.2069,3252.31233981197,0.0,,0.020062193,0.0,0.0060665007,99.993935,3821784.0
1992,0.0,0.0042,0.0,0.0,197,10663751366.9499,2703.31865628693,0.0,,0.031859696,0.0,0.0090138875,99.99099,3926374.0
1993,0.0,0.005,0.0,0.0,197,10823707656.0003,2684.18035580245,0.0,,0.03956698,0.0,0.0115940925,99.9884,4031701.0
1994,0.0,0.004,0.0,0.0,197,8951221333.60055,2174.38821394629,0.0,,0.038022812,0.0,0.008723008,99.99128,4133044.0
1995,0.0,0.004,0.0,0.0,197,8306729733.44765,1981.94402262254,0.0,,0.040383648,0.0,0.011343591,99.988655,4226625.0
1996,0.0,0.005,0.0,0.0,197,8863279974.39482,2078.71862628194,0.0,,0.04935834,0.0,0.009367659,99.99063,4301092.0
1997,0.0,0.005,0.0,0.0,197,7852866037.13555,1810.78048140778,0.0,,0.052642662,,,,4363678.0
1998,0.0,0.006,0.0,0.0,197,8410419552.77543,1906.90538588317,0.0,,0.06372133,,,,4431523.0
1999,0.0,0.005,0.0,0.0,197,9798138736.69806,2181.15938103368,0.0,,0.05643341,,,,4501087.0
2000,0.0,0.0,0.0,0.0,197,10334005228.0022,2255.01496788934,0.0,100.0,0.0,,,,4569135.0
2001,0.0,0.0,0.0,0.0,197,10782898471.2171,2306.30057631688,0.0,100.0,0.0,,,,4635100.0
2002,0.0,0.0,0.0,0.0,197,10810629921.4189,2266.6336625636,0.0,100.0,0.0,,,,4698972.0
2003,0.0,0.0,0.0,0.0,197,11164010879.7579,2295.29620574541,0.0,100.0,0.0,,,,4758992.0
2004,0.0,0.0,0.0,0.0,197,11722256910.1313,2364.26725156856,0.0,100.0,0.0,,,,4819793.0
2005,0.0,0.0,0.0,0.0,197,13250139963.3514,2622.61796328876,0.0,100.0,0.0,,,,4885780.0
2006,0.0,0.0,0.0,0.0,197,14704118675.0772,2856.77457038028,0.0,100.0,0.0,,,,4954032.0
2007,0.0,0.0,0.0,0.0,197,16330291193.8443,3114.06330033038,0.0,100.0,0.0,,,,5024897.0
2008,0.0,0.0,0.0,0.0,197,18730843999.3395,3504.34843278483,0.0,100.0,0.0,,,,5100089.0
2009,0.0,0.0,0.0,0.0,197,19873425504.8127,3645.43522420841,0.0,100.0,0.0,,,,5180961.0
2010,0.0,0.0,0.0,0.0,197,21701780648.8816,3900.14237925855,0.0,100.0,0.0,,,,5267975.0
2011,0.0,0.0,0.0,0.0,197,24891942388.6142,4379.74943394339,0.0,100.0,0.0,,,,5360813.0
2012,0.0,0.0,0.0,0.0,197,27654947984.1806,4761.0792759807,0.0,100.0,0.0,,,,5458688.0
2013,0.0,0.0,0.0,0.0,197,30475752706.6088,5131.16736462999,0.0,100.0,0.0,,,,5560099.0
2014,0.0,0.0,0.0,0.0,197,33614755226.4132,5533.03528846527,0.0,100.0,0.0,,,,5663159.0
2015,0.0,0.0,0.0,0.0,197,35799714285.7143,5759.497903834,0.0,100.0,0.0,,,,5766427.0
2016,0.0,0.0,0.0,0.0,197,38019296559.4106,5977.83828113854,0.0,100.0,0.0,,,,5868568.0
2017,0.0,0.0,0.0,0.0,197,40490550853.5767,6222.55590558882,0.0,100.0,0.0,,,,5968388.0
2018,0.0,0.0,0.0,0.0,197,43000964982.7593,6460.94356849428,0.0,100.0,0.0,,,,6065072.0
2019,0.0,0.0,0.0,0.0,197,45710025794.8484,6718.16608056274,0.0,100.0,0.0,,,,6158424.0
2020,0.0,0.0,0.0,0.0,197,48406917338.9257,6965.11226889286,0.0,100.0,0.0,,,,6250442.0
2021,0.0,0.0,0.0,0.0,197,51408146222.3962,7248.70763225719,0.0,99.95563,0.04436557,,,,6341850.0
2022,0.0,0.01,0.0,0.0,197,54595451255.3951,7551.03650143157,0.0,99.95666,0.043346338,,,,6430777.0
2023,0.0,0.01,0.0,0.0,197,,,0.0,,0.030196952,,,,6516100.0
2000,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,18769.0
2001,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,19600.0
2002,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,20620.0
2003,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,21764.0
2004,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,22898.0
2005,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,24019.0
2006,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,25152.0
2007,0.0,0.0,0.0,0.0,198,,,0.0,99.99999,0.0,,,,26292.0
2008,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,27450.0
2009,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,28601.0
2010,0.0,0.0,0.0,0.0,198,,,0.0,100.0,0.0,,,,29751.0
2011,0.0,0.0,0.0,0.0,198,777808573.000464,25215.8650392422,0.0,100.0,0.0,,,,30840.0
2012,0.0,0.0,0.0,0.0,198,770245945.259462,23975.034869719,0.0,100.0,0.0,,,,32105.0
