Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Bangladesh,BGD,2003,0,1.3186479,98.68135
Bangladesh,BGD,2004,0,1.2339083,98.76609
Bangladesh,BGD,2005,0,1.1331257,98.866875
Bangladesh,BGD,2006,0,1.0455985,98.95441
Bangladesh,BGD,2007,0,1.0152338,98.984764
Bangladesh,BGD,2008,0,1.2211707,98.778824
Bangladesh,BGD,2009,0,0.50959486,99.49041
Bangladesh,BGD,2010,0,0.86148775,99.13851
Bangladesh,BGD,2011,0,1.0177838,98.982216
Bangladesh,BGD,2012,0,0.8733193,99.126686
Bangladesh,BGD,2013,0,0.826586,99.17341
Bangladesh,BGD,2014,0,0.6849754,99.315025
Bangladesh,BGD,2015,0,0.82069933,99.1793
Bangladesh,BGD,2016,0,0.7713848,99.22861
Bangladesh,BGD,2017,0,0.879046,99.12095
Bangladesh,BGD,2018,0,0.7318307,99.268166
Bangladesh,BGD,2019,0,0.6592997,99.3407
Bangladesh,BGD,2020,0,0.6715829,99.328415
Bangladesh,BGD,2021,0,0.6931649,99.30684
Bangladesh,BGD,2022,0,0.8309142,99.16908
Bangladesh,BGD,2023,0,1.0080312,98.99197
Belarus,BLR,1985,0,0.0144934775,99.985504
Belarus,BLR,1986,0,0.012695331,99.987305
Belarus,BLR,1987,0,0.012513183,99.98749
Belarus,BLR,1988,0,0.012336068,99.98766
Belarus,BLR,1989,0,0.012754957,99.98724
Belarus,BLR,1990,0,0.012691677,99.98731
Belarus,BLR,1991,0,0.011448725,99.98855
Belarus,BLR,1992,0,0.012468852,99.98753
Belarus,BLR,1993,0,0.0166659,99.98334
Belarus,BLR,1994,0,0.019936152,99.980064
Belarus,BLR,1995,0,0.023589265,99.97641
Belarus,BLR,1996,0,0.018399423,99.981606
Belarus,BLR,1997,0,0.023874052,99.97612
Belarus,BLR,1998,0,0.032551832,99.96745
Belarus,BLR,1999,0,0.022707757,99.97729
Belarus,BLR,2000,0,0.031309377,99.96869
Belarus,BLR,2001,0,0.035550438,99.964455
Belarus,BLR,2002,0,0.033003505,99.96699
Belarus,BLR,2003,0,0.031900514,99.9681
Belarus,BLR,2004,0,0.03438375,99.96562
Belarus,BLR,2005,0,0.03729108,99.96271
Belarus,BLR,2006,0,0.036019433,99.96398
Belarus,BLR,2007,0,0.049702015,99.950294
Belarus,BLR,2008,0,0.10045313,99.89955
Belarus,BLR,2009,0,0.19693999,99.803055
Belarus,BLR,2010,0,0.25681725,99.74318
Belarus,BLR,2011,0,0.24902162,99.75098
Belarus,BLR,2012,0,0.26328462,99.73672
Belarus,BLR,2013,0,0.31542054,99.684586
Belarus,BLR,2014,0,0.30440024,99.6956
Belarus,BLR,2015,0,0.35748994,99.64252
Belarus,BLR,2016,0,0.42184716,99.578156
Belarus,BLR,2017,0,0.76281804,99.23718
Belarus,BLR,2018,0,0.6260032,99.37399
Belarus,BLR,2019,0,0.76110655,99.2389
Belarus,BLR,2020,0.2972732,0.9905478,98.71217
Belarus,BLR,2021,4.7423797,1.1767173,94.0809
Belarus,BLR,2022,3.982541,1.2321929,94.78527
Belarus,BLR,2023,9.880027,1.0955961,89.02438
Belgium,BEL,1965,0,0.19477375,99.80523
Belgium,BEL,1966,0.004279176,0.2222244,99.7735
Belgium,BEL,1967,0.06386287,0.16850355,99.76763
Belgium,BEL,1968,0.037189946,0.15502341,99.807785
Belgium,BEL,1969,0.012221684,0.13315213,99.85463
Belgium,BEL,1970,0.029974239,0.13480939,99.83522
Belgium,BEL,1971,0,0.07485565,99.92514
Belgium,BEL,1972,0.005546642,0.094584495,99.89987
Belgium,BEL,1973,0.0378119,0.15358603,99.80859
Belgium,BEL,1974,0.07624646,0.19144315,99.732315
Belgium,BEL,1975,3.7160206,0.15560855,96.12837
Belgium,BEL,1976,5.181654,0.09175518,94.72659
Belgium,BEL,1977,6.152732,0.26350048,93.58376
Belgium,BEL,1978,6.1779966,0.2591517,93.56286
Belgium,BEL,1979,5.473749,0.28706482,94.23919
Belgium,BEL,1980,6.28998,0.31437635,93.39564
Belgium,BEL,1981,6.778338,0.38186046,92.8398
Belgium,BEL,1982,8.632464,0.2197636,91.147766
Belgium,BEL,1983,13.708486,0.21319488,86.07832
Belgium,BEL,1984,15.095815,0.21372305,84.69046
Belgium,BEL,1985,18.035742,0.18697686,81.777275
Belgium,BEL,1986,19.899645,0.24818589,79.852165
Belgium,BEL,1987,20.578224,0.30061248,79.12116
Belgium,BEL,1988,20.722084,0.28122678,78.99668
Belgium,BEL,1989,19.670311,0.25771406,80.071976
Belgium,BEL,1990,19.509747,0.27479723,80.21546
Belgium,BEL,1991,18.917803,0.25747827,80.82472
Belgium,BEL,1992,19.221395,0.29419133,80.484406
Belgium,BEL,1993,18.848497,0.24665135,80.904854
Belgium,BEL,1994,17.362528,0.2759149,82.361565
Belgium,BEL,1995,17.459427,0.3051201,82.23545
Belgium,BEL,1996,17.225065,0.24271938,82.53221
Belgium,BEL,1997,18.650774,0.25003314,81.0992
Belgium,BEL,1998,17.81293,0.31667665,81.87039
Belgium,BEL,1999,19.04926,0.36021912,80.59052
Belgium,BEL,2000,18.382523,0.433269,81.184204
Belgium,BEL,2001,17.732296,0.44920534,81.8185
Belgium,BEL,2002,18.085253,0.47973493,81.43501
Belgium,BEL,2003,17.310596,0.48671448,82.20268
Belgium,BEL,2004,17.110222,0.606298,82.28348
Belgium,BEL,2005,17.295948,0.8666806,81.83737
Belgium,BEL,2006,16.796942,1.2095445,81.993515
Belgium,BEL,2007,17.139906,1.4152513,81.44485
Belgium,BEL,2008,15.839842,1.7643934,82.39577
Belgium,BEL,2009,17.678175,2.5553334,79.766495
Belgium,BEL,2010,16.69833,3.1909645,80.1107
Belgium,BEL,2011,17.893238,4.0780997,78.02866
Belgium,BEL,2012,15.47942,5.1477056,79.37288
Belgium,BEL,2013,15.8885975,5.4598446,78.65156
Belgium,BEL,2014,13.461277,6.152073,80.38664
Belgium,BEL,2015,10.260031,6.7979774,82.94199
Belgium,BEL,2016,15.758194,6.4830685,77.75874
Belgium,BEL,2017,15.059847,7.0611453,77.879005
Belgium,BEL,2018,10.165263,7.538291,82.29644
Belgium,BEL,2019,14.908789,8.078669,77.01254
Belgium,BEL,2020,13.069274,10.863382,76.06734
Belgium,BEL,2021,17.114851,9.544263,73.34088
Belgium,BEL,2022,15.80687,10.829778,73.36334
Belgium,BEL,2023,12.7837715,12.525129,74.6911
Brazil,BRA,1965,0,27.548725,72.45128
Brazil,BRA,1966,0,27.618214,72.38179
Brazil,BRA,1967,0,27.880291,72.119705
Brazil,BRA,1968,0,25.555754,74.44424
Brazil,BRA,1969,0,25.05622,74.94378
Brazil,BRA,1970,0,27.117094,72.882904
Brazil,BRA,1971,0,26.37442,73.62558
Brazil,BRA,1972,0,27.116016,72.88398
Brazil,BRA,1973,0,26.067352,73.932655
Brazil,BRA,1974,0,26.414951,73.585045
Brazil,BRA,1975,0,27.490095,72.50991
Brazil,BRA,1976,0,28.666958,71.33304
Brazil,BRA,1977,0,30.686188,69.31381
Brazil,BRA,1978,0,30.963718,69.03628
Brazil,BRA,1979,0,32.51719,67.4828
Brazil,BRA,1980,0,35.243515,64.756485
Brazil,BRA,1981,0,36.3235,63.676495
Brazil,BRA,1982,0,37.79666,62.203342
Brazil,BRA,1983,0,41.02851,58.97149
Brazil,BRA,1984,0.36430746,42.65514,56.980545
Brazil,BRA,1985,0.6994216,43.111156,56.18942
Brazil,BRA,1986,0.028240804,42.787334,57.18443
Brazil,BRA,1987,0.1856756,42.403927,57.410397
Brazil,BRA,1988,0.11254808,43.9331,55.95435
Brazil,BRA,1989,0.32942358,44.16665,55.50393
Brazil,BRA,1990,0.40533552,44.53114,55.063522
Brazil,BRA,1991,0.25310597,45.268887,54.478012
Brazil,BRA,1992,0.30446967,45.73639,53.959137
Brazil,BRA,1993,0.073121466,45.985283,53.94159
Brazil,BRA,1994,0.008675695,45.4955,54.495823
Brazil,BRA,1995,0.37367874,44.73329,54.89303
Brazil,BRA,1996,0.34002286,44.30005,55.359924
Brazil,BRA,1997,0.41760468,43.421165,56.161224
Brazil,BRA,1998,0.41560835,43.59449,55.98991
Brazil,BRA,1999,0.5005193,43.436108,56.063377
Brazil,BRA,2000,0.7279309,42.443245,56.82882
Brazil,BRA,2001,1.7518144,38.569214,59.67897
Brazil,BRA,2002,1.6489844,40.180744,58.170273
Brazil,BRA,2003,1.5524215,41.64891,56.798668
Brazil,BRA,2004,1.2786248,41.635994,57.08539
Brazil,BRA,2005,1.0510335,42.51229,56.436676
Brazil,BRA,2006,1.4185541,42.397827,56.183617
Brazil,BRA,2007,1.1891749,43.479145,55.331684
Brazil,BRA,2008,1.2815099,42.63199,56.08651
Brazil,BRA,2009,1.1897238,45.54154,53.268738
Brazil,BRA,2010,1.2144747,43.85847,54.92705
Brazil,BRA,2011,1.2577685,43.93462,54.807617
Brazil,BRA,2012,1.2439696,41.70022,57.05581
Brazil,BRA,2013,1.1631052,39.92749,58.909405
Brazil,BRA,2014,1.1215984,38.842846,60.035557
Brazil,BRA,2015,1.0826259,40.033836,58.883537
Brazil,BRA,2016,1.1873993,42.97847,55.834126
Brazil,BRA,2017,1.1606776,42.650604,56.18872
Brazil,BRA,2018,1.1448126,45.428116,53.42707
Brazil,BRA,2019,1.154767,46.808254,52.036976
Brazil,BRA,2020,1.0433468,48.693333,50.263317
Brazil,BRA,2021,1.0340505,44.914055,54.051895
Brazil,BRA,2022,0.9759304,48.832825,50.191242
Brazil,BRA,2023,0.93855315,50.33141,48.73004
Bulgaria,BGR,1965,0,4.931371,95.06863
Bulgaria,BGR,1966,0,4.6229753,95.37702
Bulgaria,BGR,1967,0,4.0036206,95.99638
Bulgaria,BGR,1968,0,2.3115647,97.68844
Bulgaria,BGR,1969,0,2.9225402,97.07747
Bulgaria,BGR,1970,0,3.0394952,96.96051
Bulgaria,BGR,1971,0,2.9434657,97.05653
Bulgaria,BGR,1972,0,2.7616532,97.23835
Bulgaria,BGR,1973,0,3.2605417,96.739456
Bulgaria,BGR,1974,1.0970328,2.5623977,96.34057
Bulgaria,BGR,1975,2.731498,2.7339408,94.53456
Bulgaria,BGR,1976,5.0377827,3.1084793,91.853745
Bulgaria,BGR,1977,5.638109,3.5239036,90.83798
Bulgaria,BGR,1978,5.469179,2.805369,91.72546
Bulgaria,BGR,1979,5.5100193,3.0763478,91.41364
Bulgaria,BGR,1980,5.206458,3.2677274,91.52582
Bulgaria,BGR,1981,7.8164997,3.2318056,88.95169
Bulgaria,BGR,1982,8.991337,2.6594317,88.349236
Bulgaria,BGR,1983,10.2371645,2.90392,86.85892
Bulgaria,BGR,1984,10.645422,2.839835,86.51474
Bulgaria,BGR,1985,11.060186,1.9635512,86.97626
Bulgaria,BGR,1986,9.96664,2.0015333,88.03182
Bulgaria,BGR,1987,10.189973,2.1663287,87.6437
Bulgaria,BGR,1988,12.835609,2.1662035,84.998184
Bulgaria,BGR,1989,11.765628,2.2651663,85.9692
Bulgaria,BGR,1990,12.827099,1.4857495,85.68716
Bulgaria,BGR,1991,14.246042,2.5538871,83.20007
Bulgaria,BGR,1992,13.265952,2.2773595,84.45668
Bulgaria,BGR,1993,15.041124,2.0045958,82.954285
Bulgaria,BGR,1994,17.162302,1.5115008,81.3262
Bulgaria,BGR,1995,17.963188,2.3577003,79.67911
Bulgaria,BGR,1996,18.869713,3.1407084,77.98958
Bulgaria,BGR,1997,19.587698,3.1324148,77.279884
Bulgaria,BGR,1998,19.392986,3.669025,76.93799
Bulgaria,BGR,1999,20.654137,3.718413,75.62745
Bulgaria,BGR,2000,23.728498,3.578958,72.69254
Bulgaria,BGR,2001,24.545717,2.159837,73.29445
Bulgaria,BGR,2002,26.000854,2.835246,71.1639
Bulgaria,BGR,2003,21.3396,3.8543482,74.80606
Bulgaria,BGR,2004,21.337309,4.1520047,74.51069
Bulgaria,BGR,2005,21.709595,5.2177896,73.07261
Bulgaria,BGR,2006,22.112268,5.0039926,72.883736
Bulgaria,BGR,2007,17.078743,3.4964986,79.42476
Bulgaria,BGR,2008,18.46493,3.587999,77.94707
Bulgaria,BGR,2009,20.229023,5.116166,74.65481
Bulgaria,BGR,2010,19.205795,7.6581745,73.13603
Bulgaria,BGR,2011,19.227533,4.874571,75.897896
Bulgaria,BGR,2012,19.459803,7.2071776,73.333015
Bulgaria,BGR,2013,18.707655,10.177441,71.11491
Bulgaria,BGR,2014,19.498186,10.104898,70.39691
Bulgaria,BGR,2015,17.692781,11.299108,71.00811
Bulgaria,BGR,2016,19.016075,9.809312,71.17461
Bulgaria,BGR,2017,18.196228,8.443123,73.36065
Bulgaria,BGR,2018,18.709637,12.588994,68.70137
Bulgaria,BGR,2019,19.794754,10.773653,69.431595
Bulgaria,BGR,2020,21.445986,11.53778,67.01623
Bulgaria,BGR,2021,18.656437,13.715241,67.62833
Bulgaria,BGR,2022,17.94729,12.46647,69.586235
Bulgaria,BGR,2023,20.23413,15.011163,64.754715
CIS (EI),,1965,0.07632619,3.4813333,96.44234
CIS (EI),,1966,0.0796093,3.6910224,96.22937
CIS (EI),,1967,0.08272498,3.3877106,96.529564
CIS (EI),,1968,0.110856466,3.8358662,96.053276
CIS (EI),,1969,0.12284106,4.0588303,95.81833
CIS (EI),,1970,0.1413445,4.17463,95.68403
CIS (EI),,1971,0.16539508,4.0343986,95.8002
CIS (EI),,1972,0.2872773,3.7416914,95.97104
CIS (EI),,1973,0.3976964,3.5433114,96.05899
CIS (EI),,1974,0.5651688,3.623434,95.8114
CIS (EI),,1975,0.7181552,3.2949784,95.98687
CIS (EI),,1976,0.92156583,3.4166834,95.66175
CIS (EI),,1977,1.1797012,3.5416842,95.27862
CIS (EI),,1978,1.1624627,3.918541,94.919
CIS (EI),,1979,1.2857972,3.8662984,94.84791
CIS (EI),,1980,1.559354,4.043397,94.39725
CIS (EI),,1981,1.79874,4.019434,94.18182
CIS (EI),,1982,2.0203645,3.6683857,94.31125
CIS (EI),,1983,2.1985366,3.7095654,94.09189
CIS (EI),,1984,2.7346985,4.0228815,93.24242
CIS (EI),,1985,2.476287,4.789064,92.73465
CIS (EI),,1986,2.4999118,4.7097397,92.790344
CIS (EI),,1987,2.9004178,4.614114,92.485466
CIS (EI),,1988,3.0748746,4.7027802,92.22234
CIS (EI),,1989,3.0287015,4.5643034,92.407
CIS (EI),,1990,2.6323175,4.8987346,92.46895
CIS (EI),,1991,2.7324903,4.9976063,92.269905
CIS (EI),,1992,2.8521874,5.3477015,91.80011
CIS (EI),,1993,3.0698304,5.953622,90.97655
CIS (EI),,1994,2.7617145,6.6349835,90.6033
CIS (EI),,1995,2.9860754,6.8634453,90.15048
CIS (EI),,1996,3.4415548,6.4004393,90.15801
CIS (EI),,1997,3.6122327,6.747903,89.63987
CIS (EI),,1998,3.4595814,6.786479,89.75393
CIS (EI),,1999,4.024468,6.876065,89.099464
CIS (EI),,2000,4.251619,6.9607778,88.7876
CIS (EI),,2001,4.3387403,7.076317,88.58494
CIS (EI),,2002,4.476635,6.726423,88.79694
CIS (EI),,2003,4.6123376,6.5020857,88.885574
CIS (EI),,2004,4.3373866,6.96067,88.70194
CIS (EI),,2005,4.455726,6.834573,88.7097
CIS (EI),,2006,4.4597635,6.5009446,89.03929
CIS (EI),,2007,4.4786,6.54115,88.98025
CIS (EI),,2008,4.5222945,5.927416,89.55029
CIS (EI),,2009,4.7135077,6.476286,88.810196
CIS (EI),,2010,4.6879983,6.148452,89.16355
CIS (EI),,2011,4.536181,5.7518673,89.711945
CIS (EI),,2012,4.549297,5.6355886,89.81511
CIS (EI),,2013,4.4724865,6.136221,89.39129
CIS (EI),,2014,4.60767,5.8258805,89.56646
CIS (EI),,2015,5.0858054,5.7997904,89.114395
CIS (EI),,2016,4.953338,6.1718044,88.874855
CIS (EI),,2017,5.041609,6.201837,88.75656
CIS (EI),,2018,4.836557,6.0326085,89.13084
CIS (EI),,2019,4.9536,6.18401,88.86239
CIS (EI),,2020,5.259639,6.7746105,87.96576
CIS (EI),,2021,5.300972,6.639371,88.059654
CIS (EI),,2022,5.151459,6.1175213,88.73102
CIS (EI),,2023,5.1087165,6.232207,88.65907
Canada,CAN,1965,0.026147766,25.138649,74.835205
Canada,CAN,1966,0.033003476,26.194746,73.772255
Canada,CAN,1967,0.028076189,25.610426,74.3615
Canada,CAN,1968,0.15829207,24.47401,75.3677
Canada,CAN,1969,0.086002655,25.521269,74.39272
Canada,CAN,1970,0.15747409,25.025076,74.81745
Canada,CAN,1971,0.62827003,24.927824,74.44391
Canada,CAN,1972,0.986434,25.893644,73.11993
Canada,CAN,1973,1.9215368,25.552883,72.52558
Canada,CAN,1974,1.7947893,26.811583,71.39363
Canada,CAN,1975,1.5582585,26.15631,72.28542
Canada,CAN,1976,2.0616767,26.332035,71.60629
Canada,CAN,1977,2.9479222,25.808472,71.2436
Canada,CAN,1978,3.4260345,27.058771,69.51519
Canada,CAN,1979,3.7621908,27.29702,68.94079
Canada,CAN,1980,3.979667,27.539682,68.48065
Canada,CAN,1981,4.217374,29.403925,66.37869
Canada,CAN,1982,4.1605086,29.416243,66.42325
Canada,CAN,1983,5.3044395,30.49923,64.19633
Canada,CAN,1984,5.355674,30.855843,63.78848
Canada,CAN,1985,6.0102453,31.611633,62.37812
Canada,CAN,1986,7.0095835,32.04593,60.944485
Canada,CAN,1987,7.3625827,31.649542,60.987873
Canada,CAN,1988,7.592769,29.61134,62.795895
Canada,CAN,1989,7.196498,27.817396,64.98611
Canada,CAN,1990,6.8339953,29.480997,63.685005
Canada,CAN,1991,7.922101,30.499428,61.578472
Canada,CAN,1992,7.320568,30.51211,62.167324
Canada,CAN,1993,8.323736,30.450893,61.225372
Canada,CAN,1994,9.204446,29.927301,60.86825
Canada,CAN,1995,8.152399,29.888117,61.959488
Canada,CAN,1996,7.5243263,30.879307,61.596363
Canada,CAN,1997,6.660884,30.284904,63.05421
Canada,CAN,1998,5.8539014,29.307375,64.83872
Canada,CAN,1999,5.8317976,29.588795,64.57941
Canada,CAN,2000,5.6239886,29.767815,64.6082
Canada,CAN,2001,6.0106916,28.20141,65.7879
Canada,CAN,2002,5.68766,28.546556,65.76578
Canada,CAN,2003,5.57723,27.180016,67.24276
Canada,CAN,2004,6.5869427,26.827923,66.58513
Canada,CAN,2005,6.620732,28.265472,65.11379
Canada,CAN,2006,7.0420957,27.618176,65.33973
Canada,CAN,2007,6.4325333,27.695152,65.872314
Canada,CAN,2008,6.6451945,28.591097,64.76371
Canada,CAN,2009,6.44902,29.210728,64.34025
Canada,CAN,2010,6.3900046,27.808294,65.8017
Canada,CAN,2011,6.3180885,28.648472,65.03344
Canada,CAN,2012,6.3459,29.00381,64.65029
Canada,CAN,2013,6.71771,28.980621,64.30167
Canada,CAN,2014,6.9104013,28.198492,64.891106
Canada,CAN,2015,6.5001473,28.918821,64.58103
Canada,CAN,2016,6.4946384,29.662228,63.843132
Canada,CAN,2017,6.361662,29.78379,63.854553
Canada,CAN,2018,6.209085,28.792355,64.99856
Canada,CAN,2019,6.24891,28.550873,65.20022
Canada,CAN,2020,6.430385,30.752234,62.817375
Canada,CAN,2021,5.9728756,30.284687,63.742435
Canada,CAN,2022,5.456658,30.560762,63.982582
Canada,CAN,2023,5.7264166,29.263187,65.0104
Central America (EI),,1971,0.21037145,12.738326,87.0513
Central America (EI),,1972,0.34413108,12.906006,86.74986
Central America (EI),,1973,0.19828193,12.411807,87.389915
Central America (EI),,1974,0.10520979,13.088926,86.80586
Central America (EI),,1975,0.09179475,11.855992,88.052216
Central America (EI),,1976,0.0622826,13.12191,86.8158
Central America (EI),,1977,0,12.341241,87.65876
Central America (EI),,1978,0,15.349611,84.65039
Central America (EI),,1979,0,17.265028,82.73497
Central America (EI),,1985,0,26.786247,73.21375
Central America (EI),,1986,0,29.564842,70.43516
Central America (EI),,1987,0,28.886547,71.11346
Central America (EI),,1988,0,30.695482,69.30452
Central America (EI),,1989,0,31.725052,68.27495
Central America (EI),,1990,0,32.043663,67.95634
Central America (EI),,1991,0,29.83178,70.16822
Central America (EI),,1992,0,27.12252,72.87749
Central America (EI),,1993,0,27.521982,72.47801
Central America (EI),,1994,0,25.153784,74.846214
Central America (EI),,1995,0,23.175493,76.82451
Central America (EI),,1996,0,25.864536,74.13547
Central America (EI),,1997,0,24.05491,75.94509
Central America (EI),,1998,0,21.420517,78.57948
Central America (EI),,1999,0,24.960342,75.03966
Central America (EI),,2000,0,25.19626,74.80375
Central America (EI),,2014,0,27.154976,72.84503
Central America (EI),,2015,0,26.713547,73.28645
Central America (EI),,2016,0,26.798523,73.201485
Central America (EI),,2017,0,28.610437,71.389565
Central America (EI),,2018,0,29.266819,70.73318
Central America (EI),,2019,0,25.451958,74.54804
Central America (EI),,2020,0,32.487274,67.51273
Central America (EI),,2021,0,31.537489,68.46251
Central America (EI),,2022,0,30.899012,69.10099
Central America (EI),,2023,0,26.829386,73.170616
Central America (EI),,1980,,20.214928,79.785065
Central America (EI),,1981,,22.399574,77.600426
Central America (EI),,1982,,22.183714,77.81629
Central America (EI),,1983,,23.578016,76.42198
Central America (EI),,1984,,25.592047,74.40796
Central America (EI),,2001,,22.390955,77.60905
Central America (EI),,2002,,23.148567,76.85143
Central America (EI),,2003,,23.086876,76.913124
Central America (EI),,2004,,23.529451,76.47055
Central America (EI),,2005,,24.86708,75.13292
Central America (EI),,2006,,24.72052,75.27949
Central America (EI),,2007,,24.016212,75.98379
Central America (EI),,2008,,25.384161,74.615845
Central America (EI),,2009,,25.172054,74.82794
Central America (EI),,2010,,27.074661,72.92534
Central America (EI),,2011,,26.338593,73.6614
Central America (EI),,2012,,27.493683,72.50632
Central America (EI),,2013,,27.202362,72.79763
Chile,CHL,1965,0,16.141762,83.85823
Chile,CHL,1966,0,15.867013,84.13299
Chile,CHL,1967,0,15.8887,84.111305
Chile,CHL,1968,0,13.367759,86.63225
Chile,CHL,1969,0,13.999327,86.00067
Chile,CHL,1970,0,14.19122,85.80878
Chile,CHL,1971,0,14.860414,85.13959
Chile,CHL,1972,0,17.308092,82.69191
Chile,CHL,1973,0,17.450201,82.5498
Chile,CHL,1974,0,19.770317,80.22969
Chile,CHL,1975,0,21.942268,78.05774
Chile,CHL,1976,0,21.900364,78.09964
Chile,CHL,1977,0,22.105398,77.89461
Chile,CHL,1978,0,22.151817,77.84818
Chile,CHL,1979,0,21.552887,78.44711
Chile,CHL,1980,0,22.069942,77.93005
Chile,CHL,1981,0,22.72726,77.272736
Chile,CHL,1982,0,26.627869,73.37214
Chile,CHL,1983,0,27.825817,72.17418
Chile,CHL,1984,0,27.770302,72.2297
Chile,CHL,1985,0,30.351582,69.64842
Chile,CHL,1986,0,31.423769,68.57623
Chile,CHL,1987,0,32.36392,67.636086
Chile,CHL,1988,0,28.551182,71.44882
Chile,CHL,1989,0,21.783056,78.21694
Chile,CHL,1990,0,18.957916,81.04208
Chile,CHL,1991,0,24.08466,75.915344
Chile,CHL,1992,0,28.355387,71.64461
Chile,CHL,1993,0,27.529266,72.47073
Chile,CHL,1994,0,25.954521,74.04547
Chile,CHL,1995,0,26.028479,73.97152
Chile,CHL,1996,0,22.5519,77.4481
Chile,CHL,1997,0,21.909548,78.09045
Chile,CHL,1998,0,18.059258,81.94075
Chile,CHL,1999,0,15.275814,84.72418
Chile,CHL,2000,0,19.783125,80.21688
Chile,CHL,2001,0,22.047363,77.95264
Chile,CHL,2002,0,22.87545,77.12456
Chile,CHL,2003,0,22.010805,77.98919
Chile,CHL,2004,0,19.43779,80.56221
Chile,CHL,2005,0,22.099463,77.90054
Chile,CHL,2006,0,22.957874,77.04213
Chile,CHL,2007,0,19.440195,80.55981
Chile,CHL,2008,0,21.59478,78.40523
Chile,CHL,2009,0,22.96064,77.03937
Chile,CHL,2010,0,19.835663,80.16434
Chile,CHL,2011,0,18.481121,81.518875
Chile,CHL,2012,0,18.747072,81.25293
Chile,CHL,2013,0,18.79665,81.203354
Chile,CHL,2014,0,20.39204,79.607956
Chile,CHL,2015,0,21.905157,78.09485
Chile,CHL,2016,0,20.180143,79.819855
Chile,CHL,2017,0,22.318325,77.68168
Chile,CHL,2018,0,24.333767,75.66624
Chile,CHL,2019,0,23.463417,76.53659
Chile,CHL,2020,0,25.859335,74.14067
Chile,CHL,2021,0,24.355661,75.64434
Chile,CHL,2022,0,27.08363,72.916374
Chile,CHL,2023,0,30.532255,69.46775
China,CHN,1965,0,4.253407,95.7466
China,CHN,1966,0,3.9831228,96.01688
China,CHN,1967,0,3.818398,96.1816
China,CHN,1968,0,4.458871,95.54112
China,CHN,1969,0,3.7274022,96.2726
China,CHN,1970,0,3.0095923,96.99041
China,CHN,1971,0,3.0704048,96.929596
China,CHN,1972,0,3.227597,96.77241
China,CHN,1973,0,3.417015,96.58298
China,CHN,1974,0,3.7493546,96.25064
China,CHN,1975,0,3.503824,96.49617
China,CHN,1976,0,3.3725686,96.62743
China,CHN,1977,0,3.2287142,96.771286
China,CHN,1978,0,2.7594638,97.24053
China,CHN,1979,0,3.008899,96.9911
China,CHN,1980,0,3.566198,96.43381
China,CHN,1981,0,4.066497,95.9335
China,CHN,1982,0,4.4212723,95.57873
China,CHN,1983,0,4.8234906,95.176506
China,CHN,1984,0,4.515455,95.48455
China,CHN,1985,0,4.441829,95.558174
China,CHN,1986,0,4.3385277,95.661476
China,CHN,1987,0,4.2555475,95.74445
China,CHN,1988,0,4.3230724,95.676926
China,CHN,1989,0,4.4680266,95.53197
China,CHN,1990,0,4.723668,95.27633
China,CHN,1991,0,4.4247785,95.575226
China,CHN,1992,0,4.4127026,95.5873
China,CHN,1993,0.048123814,4.75786,95.194016
China,CHN,1994,0.41666982,4.952474,94.63085
China,CHN,1995,0.3517341,5.5538197,94.094444
China,CHN,1996,0.37299544,5.1431327,94.48387
China,CHN,1997,0.37255985,5.361735,94.26571
China,CHN,1998,0.36369908,5.4277787,94.20852
China,CHN,1999,0.37254304,5.1882854,94.43916
China,CHN,2000,0.40246058,5.656926,93.94061
China,CHN,2001,0.39498705,6.6186247,92.98639
China,CHN,2002,0.5182306,6.2804885,93.20128
China,CHN,2003,0.7625031,5.30111,93.936386
China,CHN,2004,0.75399506,5.60094,93.64506
China,CHN,2005,0.69372624,5.5544806,93.75179
China,CHN,2006,0.6497019,5.577841,93.77246
China,CHN,2007,0.672993,5.7195926,93.607414
China,CHN,2008,0.7087722,7.2738767,92.01735
China,CHN,2009,0.6912145,6.9355316,92.37326
China,CHN,2010,0.6851367,7.6156235,91.69924
