iso_code,year,gdp_constant,gdp_per_capita_constant,fk_country
SLV,1985,11448773885.0049,2339.0115535039,57
SLV,1986,11471061560.9159,2297.53500731075,57
SLV,1987,11758775195.4032,2309.06459110733,57
SLV,1988,11979625802.1576,2305.62179387936,57
SLV,1989,12095116486.4236,2282.53716167277,57
SLV,1990,12679661440.9982,2348.20460167761,57
SLV,1991,12869106686.2417,2341.93382299132,57
SLV,1992,13772770636.8146,2465.75989060719,57
SLV,1993,14574113893.4325,2574.95134564317,57
SLV,1994,15257940313.4288,2670.21278543567,57
SLV,1995,15980263628.1804,2773.32529027549,57
SLV,1996,16109937378.9353,2775.04629038695,57
SLV,1997,16615462391.6437,2842.88487409077,57
SLV,1998,17056150528.9746,2900.32064261101,57
SLV,1999,17424910257.6837,2946.4330235012,57
SLV,2000,17621447036.1716,2964.89346881406,57
SLV,2001,17776447691.3707,2978.59734844669,57
SLV,2002,18056056716.4359,3016.06307728602,57
SLV,2003,18338704970.0344,3057.16467629097,57
SLV,2004,18501810234.6557,3081.23629665234,57
SLV,2005,18997812331.293,3163.36118376833,57
SLV,2006,19821747186.6752,3302.34817354347,57
SLV,2007,20187974224.9399,3359.1623024135,57
SLV,2008,20622904543.8145,3420.44927357444,57
SLV,2009,20188015254.5251,3337.81150878211,57
SLV,2010,20622904543.8145,3398.49346060363,57
SLV,2011,21401127375.9033,3514.069144355,57
SLV,2012,22019127752.9422,3601.44222914588,57
SLV,2013,22499794814.169,3665.1547327058,57
SLV,2014,22888906230.2134,3713.94992016222,57
SLV,2015,23438240000.0,3790.34089108162,57
SLV,2016,24033351541.724,3875.84691357954,57
SLV,2017,24573529736.8617,3954.84014277572,57
SLV,2018,25166352435.5773,4046.16291720583,57
SLV,2019,25779775126.5993,4143.11437097867,57
SLV,2020,23744951345.511,3808.53195436409,57
SLV,2021,26571731219.3539,4247.54750394978,57
SLV,2022,27315620697.1628,4349.40019721335,57
SOM,1965,862417853.060171,263.102807813897,176
SOM,1966,940886275.647865,279.600783941981,176
SOM,1967,996783798.780541,288.543384766335,176
SOM,1968,1017018283.87344,286.759474276259,176
SOM,1969,999733349.100985,274.575454674311,176
SOM,1970,1045535211.95009,279.670925461605,176
SOM,1971,1067892568.68354,278.264344024451,176
SOM,1972,1226805153.30912,311.416444716735,176
SOM,1973,1077756108.41897,266.402570604986,176
SOM,1974,1085866129.9792,261.538403913059,176
SOM,1975,1245436283.92042,292.525201535728,176
SOM,1976,1222421357.87117,279.998625197598,176
SOM,1977,1389224774.28496,309.814737633381,176
SOM,1978,1469791734.30536,305.259543579661,176
SOM,1979,1396493973.68535,256.278948256268,176
SOM,1980,1421532327.17539,239.470257539711,176
SOM,1981,1510580019.82938,252.485065197096,176
SOM,1982,1552377916.38126,258.564171660347,176
SOM,1983,1372667153.42871,221.454005841594,176
SOM,1984,1417493883.06404,220.505305927198,176
SOM,1985,1552579838.5868,231.960675624016,176
SOM,1986,1519262674.66866,217.822057769879,176
SOM,1987,1672521628.69225,231.385134253141,176
SOM,1988,1729642385.49265,239.054087908916,176
SOM,1989,1795501367.52811,252.360864310088,176
SOM,1990,1837281436.22137,259.40003710693,176
SOM,1991,1891491726.6073,277.598818656264,176
SOM,1992,1730935790.23141,266.498425696668,176
SOM,1993,1800010451.88818,269.406220446972,176
SOM,1994,1478762775.75048,210.446206963212,176
SOM,1995,1537774230.12067,211.087543240614,176
SOM,1996,1661503776.11139,219.936394792198,176
SOM,1997,1681117692.71742,214.852363909301,176
SOM,1998,1791844396.13182,219.712173654863,176
SOM,1999,1922976864.01337,226.444124329962,176
SOM,2000,2059706563.17761,233.032406774336,176
SOM,2001,2206158173.71199,239.839088175856,176
SOM,2002,2374493939.27848,248.636468605335,176
SOM,2003,2555674173.71109,257.910352385283,176
SOM,2004,2737390640.23525,266.257287496335,176
SOM,2005,2932027718.68222,275.457056977944,176
SOM,2006,3122209906.50311,284.47080657478,176
SOM,2007,3331221625.50033,294.210421748355,176
SOM,2008,3554225324.53502,304.741466711122,176
SOM,2009,3792157675.98858,317.038203436977,176
SOM,2010,4046018056.39198,329.970524319027,176
SOM,2011,4316872744.06083,349.577469611358,176
SOM,2012,4605859397.72745,369.617226464266,176
SOM,2013,5110628952.831,397.108794017201,176
SOM,2014,5569461522.03915,417.516794459335,176
SOM,2015,6152149080.00168,445.583078625015,176
SOM,2016,6584944952.93181,458.921476933292,176
SOM,2017,7555288951.85635,506.501096987553,176
SOM,2018,7710498375.1823,498.981062089377,176
SOM,2019,7928267011.33294,494.559375806552,176
SOM,2020,7710042965.10265,463.032522124252,176
SOM,2021,7976673824.29041,461.842091966231,176
SOM,2022,8194206836.48436,460.299643149511,176
SRB,1995,22980131489.1339,3012.49818951388,169
SRB,1996,24396847843.1808,3200.76826306115,169
SRB,1997,26576270133.0385,3497.55046734497,169
SRB,1998,27996145144.3299,3699.40387054927,169
SRB,1999,25105401157.0986,3329.45173036535,169
SRB,2000,26625556358.9016,3542.35373929055,169
SRB,2001,28430374779.3657,3788.9822937535,169
SRB,2002,30290019296.1735,4038.65254639261,169
SRB,2003,31671150129.2514,4233.77646622459,169
SRB,2004,33788958041.6963,4527.43497714122,169
SRB,2005,35783688498.2993,4809.13847725945,169
SRB,2006,37179489901.5517,5016.41284072937,169
SRB,2007,40091414194.7181,5431.27888961402,169
SRB,2008,42160489092.4557,5735.94771592691,169
SRB,2009,40835549150.1437,5578.01198011964,169
SRB,2010,41493398683.1048,5690.7032693018,169
SRB,2011,41515918179.0189,5737.00119892159,169
SRB,2012,41331605757.0618,5739.30750190714,169
SRB,2013,41518250511.0447,5793.33614236087,169
SRB,2014,40769149069.4923,5716.5404784933,169
SRB,2015,41297410634.9586,5820.3215576888,169
SRB,2016,42526090284.3724,6024.95753018527,169
SRB,2017,43531149259.9687,6200.26060347164,169
SRB,2018,45555064902.5834,6524.0796846826,169
SRB,2019,47719025212.1981,6870.75746352687,169
SRB,2020,47265683024.0045,6850.96677811138,169
SRB,2021,51022858874.9258,7465.67530944906,169
SRB,2022,52365263375.3114,7857.40327149497,169
SSD,2008,20185217785.8109,2289.18415375563,179
SSD,2009,21202884179.2359,2293.80166888543,179
SSD,2010,22367646895.0144,2295.07026096006,179
SSD,2011,21329717232.6938,2073.23981819145,179
SSD,2012,11500530835.4315,1069.19619080938,179
SSD,2013,13010519613.8763,1165.16202707495,179
SSD,2014,13449448810.7001,1197.09491969479,179
SSD,2015,11997800760.2242,1080.14718624765,179
STP,1970,76468736.2506781,985.09180236877,166
STP,1971,80579183.1670411,1015.74666793194,166
STP,1972,82425278.5992942,1017.08121320436,166
STP,1973,83737737.1631401,1011.34975679533,166
STP,1974,88497202.0699379,1045.17670623037,166
STP,1975,93256666.9767356,1075.52552217484,166
STP,1976,94785464.7434442,1065.93941593131,166
STP,1977,116981878.366734,1281.27707655704,166
STP,1978,120371194.301411,1283.3570836238,166
STP,1979,140043649.259691,1454.96872023117,166
STP,1980,138529274.075959,1405.76061531863,166
STP,1981,124241500.205205,1234.82085380117,166
STP,1982,128084020.94978,1249.50268222753,166
STP,1983,123122082.461344,1179.55626040759,166
STP,1984,115697254.525823,1087.44153359985,166
STP,1985,126456967.355714,1163.80724250137,166
STP,1986,119081846.71003,1071.36164381493,166
STP,1987,115592613.456173,1014.69125831664,166
STP,1988,117902997.641936,1008.24359402711,166
STP,1989,121599628.773842,1013.50760361265,166
STP,1990,118982019.506696,967.490807502814,166
STP,1991,120410999.081655,957.946483063679,166
STP,1992,121253872.447682,946.482495103288,166
STP,1993,122587663.34157,939.606669438019,166
STP,1994,125284593.874866,943.891404294867,166
STP,1995,127790287.890706,947.331538535199,166
STP,1996,129707143.583715,947.030151309961,166
STP,1997,130999443.003646,942.971185295678,166
STP,1998,134274413.232095,953.9855008639,166
STP,1999,137631281.963527,966.2268289095,166
STP,2000,138248376.950013,959.938180991352,166
STP,2001,142484974.901201,973.424252100436,166
STP,2002,147272738.169326,982.32906557627,166
STP,2003,159483885.915675,1036.86196260207,166
STP,2004,165126275.794519,1047.05796134884,166
STP,2005,176048759.302531,1089.14778798762,166
STP,2006,191657434.828232,1157.0861446542,166
STP,2007,198636586.369116,1170.51612474435,166
STP,2008,211009232.403659,1214.14114724792,166
STP,2009,217977600.590737,1225.60541902997,166
STP,2010,221134908.544338,1216.3502521663,166
STP,2011,225556350.897449,1214.96130276731,166
STP,2012,232194345.227845,1225.6945255615,166
STP,2013,244081946.538405,1263.70423995281,166
STP,2014,256057120.595489,1301.32146445028,166
STP,2015,259999643.047388,1298.10946596396,166
STP,2016,273459368.754364,1342.533807689,166
STP,2017,284706696.977306,1375.59403284199,166
STP,2018,297171520.830854,1413.84348618541,166
STP,2019,303157496.465873,1420.66008316091,166
STP,2020,311114954.79799,1430.84119299096,166
STP,2021,317023957.753826,1428.28676097975,166
STP,2022,317558772.390522,1403.23356704678,166
SUR,1965,1426207049.44322,4456.89702951005,183
SUR,1966,1700038802.72792,5133.97497313157,183
SUR,1967,1905743497.97625,5561.3080987637,183
SUR,1968,2050580003.84585,5782.53661381848,183
SUR,1969,2142856103.91648,5840.34086091936,183
SUR,1970,2200713218.75969,5799.86722281584,183
SUR,1971,2286541034.28868,5834.02486729504,183
SUR,1972,2272821788.01739,5719.04237661422,183
SUR,1973,2231910996.00868,5639.38579790557,183
SUR,1974,2240838639.82062,5692.08851903754,183
SUR,1975,2303582121.69931,5888.95396298107,183
SUR,1976,2506297348.55636,6454.72147950716,183
SUR,1977,2761939678.05467,7172.62107128024,183
SUR,1978,2944227696.75827,7717.46333376568,183
SUR,1979,2926562330.77441,7750.38885062687,183
SUR,1980,2669024845.55855,7110.25141539986,183
SUR,1981,2858525609.60726,7613.41613760027,183
SUR,1982,2738467534.00317,7272.42377342797,183
SUR,1983,2631667300.03246,6948.36988386005,183
SUR,1984,2581665621.49604,6754.87416435162,183
SUR,1985,2633298934.01962,6804.88235329589,183
SUR,1986,2654365325.33021,6765.64454752431,183
SUR,1987,2489794675.33711,6272.92938552246,183
SUR,1988,2683998659.80501,6672.84558173621,183
SUR,1989,2796726603.44131,6847.85742586796,183
SUR,1990,2670873906.35377,6474.95571162121,183
SUR,1991,2742987478.73293,6609.4013410012,183
SUR,1992,2753959428.88201,6594.9041494915,183
SUR,1993,2569444198.10301,6127.17764098658,183
SUR,1994,2656805272.5068,6290.15749631679,183
SUR,1995,2656805272.5068,6184.2834422862,183
SUR,1996,2683373357.71967,6114.83571706509,183
SUR,1997,2836325576.94385,6330.13718248353,183
SUR,1998,2901561112.04282,6343.51344766536,183
SUR,1999,2860939242.8352,6127.31035739875,183
SUR,2000,2921018934.53474,6128.31602380553,183
SUR,2001,3043701742.07788,6255.55274185687,183
SUR,2002,3128925411.81216,6301.31731043167,183
SUR,2003,3326047695.01974,6567.84309876847,183
SUR,2004,3608761755.24276,7021.98919924338,183
SUR,2005,3771156041.83844,7261.8171350196,183
SUR,2006,3989639610.76687,7599.35696921481,183
SUR,2007,4193569551.84687,7897.25648915828,183
SUR,2008,4367326198.30964,8129.11464659446,183
SUR,2009,4498944263.51763,8276.69079768793,183
SUR,2010,4731486826.19641,8603.90786745855,183
SUR,2011,5008248887.00011,9003.28597674886,183
SUR,2012,5142988298.24504,9140.92898611536,183
SUR,2013,5293854859.13611,9303.46008775809,183
SUR,2014,5307380818.79212,9224.24378410547,183
SUR,2015,5126237646.22072,8813.61705392067,183
SUR,2016,4874454256.1508,8293.31553031406,183
SUR,2017,4950790053.58146,8338.69235401862,183
SUR,2018,5195768566.26648,8666.64870697797,183
SUR,2019,5256433828.6406,8677.30522021731,183
SUR,2020,4416708447.1504,7213.10766669943,183
SUR,2021,4309144555.20541,6973.89941868115,183
SUR,2022,4412832154.84564,7081.33357325783,183
SVK,1990,45559569455.0707,8597.46399873616,173
SVK,1991,38919807169.4918,7338.79871066771,173
SVK,1992,36303817647.2082,6843.30031185734,173
SVK,1993,36994071135.2625,6946.84551124536,173
SVK,1994,39289749833.5871,7348.91832054302,173
SVK,1995,41585644886.9254,7755.62339473121,173
SVK,1996,44130511304.3812,8212.83202531548,173
SVK,1997,46551440693.9027,8647.39444587014,173
SVK,1998,48332548394.3004,8966.21926255304,173
SVK,1999,48103808997.7433,8914.68322907316,173
SVK,2000,48483456571.093,8997.21205983851,173
SVK,2001,49901674780.841,9277.35799766772,173
SVK,2002,52105958464.3133,9690.68462796365,173
SVK,2003,54636587612.3566,10168.0224775637,173
SVK,2004,57581225947.9722,10718.2101357286,173
SVK,2005,61315329304.8089,11412.1592874654,173
SVK,2006,66788143655.4668,12430.2014562792,173
SVK,2007,74013706557.0379,13770.9603683827,173
SVK,2008,77983340638.8351,14497.1115099188,173
SVK,2009,73690093822.7164,13680.7537015807,173
SVK,2010,78694080172.9019,14596.1478430022,173
SVK,2011,80710556609.3781,14950.8735594537,173
SVK,2012,81977043383.7687,15159.6571004823,173
SVK,2013,82553607304.9464,15249.8825237603,173
SVK,2014,84789118228.7254,15647.6491148855,173
SVK,2015,89178548717.3324,16442.0760860018,173
SVK,2016,90915585456.2015,16740.7414999051,173
SVK,2017,93529165116.4867,17195.2888048325,173
SVK,2018,97328432384.4156,17869.0149419565,173
SVK,2019,99543529380.5199,18250.9802872053,173
SVK,2020,96969818956.4464,17763.8564029317,173
SVK,2021,102523269375.456,18821.1163135169,173
SVK,2022,102984289733.717,18959.6818363057,173
SVN,1990,27206132491.6917,13615.5857769678,174
SVN,1991,24784757336.3165,12395.9177026624,174
SVN,1992,23430593100.5096,11735.8460166299,174
SVN,1993,24096823110.0376,12098.341410018,174
SVN,1994,25380577925.6488,12757.6301133778,174
SVN,1995,26422998452.6414,13278.7427797574,174
SVN,1996,27192863928.6496,13674.1833709721,174
SVN,1997,28599099399.1789,14400.671212846,174
SVN,1998,29475324999.9082,14874.2902934445,174
SVN,1999,31028088290.3379,15646.6889507489,174
SVN,2000,32113424895.0762,16146.1215958752,174
SVN,2001,33021813055.4789,16576.7160906192,174
SVN,2002,34105781630.823,17099.6583810838,174
SVN,2003,35195471964.1441,17635.3610248185,174
SVN,2004,36795464999.3019,18425.2598378487,174
SVN,2005,38213608871.6863,19102.2771961477,174
SVN,2006,40471568569.7812,20166.5324125858,174
SVN,2007,43360927644.6472,21485.7811592397,174
SVN,2008,44823161340.2793,22175.2369942549,174
SVN,2009,41420820089.9457,20307.6185841652,174
SVN,2010,41881476527.9785,20444.1199248351,174
SVN,2011,42155984440.7867,20535.4157335883,174
SVN,2012,40926910441.0679,19894.8697893882,174
SVN,2013,40589763868.5066,19704.2184304723,174
SVN,2014,41711190708.5511,20228.7077025728,174
SVN,2015,42709468274.8137,20697.2748530619,174
SVN,2016,44005450339.8887,21309.7120251737,174
SVN,2017,46282470359.9316,22397.7638081191,174
SVN,2018,48309217557.2363,23293.9665948387,174
SVN,2019,50002577211.6531,23943.1796396034,174
SVN,2020,47959972856.1156,22811.8052853002,174
SVN,2021,51983646872.7637,24659.2499013385,174
SVN,2022,53386808992.5859,25276.9355802471,174
SWE,1965,161955319014.615,20941.0909432355,184
SWE,1966,165341552562.393,21176.4666220693,184
SWE,1967,170905938296.208,21721.8399978607,184
SWE,1968,177124360556.497,22386.0274483069,184
SWE,1969,185996652930.321,23342.7425016141,184
SWE,1970,198037469823.823,24622.947878957,184
SWE,1971,199908223322.531,24685.1047786533,184
SWE,1972,204483600352.467,25175.5783894299,184
SWE,1973,212597471064.708,26129.4639468973,184
SWE,1974,219396754078.248,26887.0053913592,184
SWE,1975,224997651941.466,27464.0686210301,184
SWE,1976,227378363017.915,27653.9107272497,184
SWE,1977,223748816402.285,27116.0070001824,184
SWE,1978,227667884308.032,27510.7438516574,184
SWE,1979,236410339139.97,28504.8851836266,184
SWE,1980,240429247341.063,28930.6721003824,184
SWE,1981,241522792694.468,29027.4269109053,184
SWE,1982,244538602536.365,29373.0783683788,184
SWE,1983,249186397767.435,29917.8065169672,184
SWE,1984,259725824385.74,31154.8675252983,184
SWE,1985,265336872885.074,31775.4021053726,184
SWE,1986,272477945632.05,32554.7804658913,184
SWE,1987,281616428091.065,33534.5321337656,184
SWE,1988,288823101483.144,34234.9882140715,184
SWE,1989,296490797089.73,34910.1676505081,184
SWE,1990,298728338303.953,34902.9205848639,184
SWE,1991,295304986687.656,34268.5547150561,184
SWE,1992,291883604521.682,33673.4365945351,184
SWE,1993,285854408950.021,32786.8795033975,184
SWE,1994,297333335691.278,33861.971357929,184
SWE,1995,309506914307.512,35063.9008956006,184
SWE,1996,314783454064.387,35604.9683604031,184
SWE,1997,324431161307.233,36675.2077147134,184
SWE,1998,338205617434.591,38211.1186220399,184
SWE,1999,352413884474.603,39785.3801572029,184
SWE,2000,368734580231.656,41561.0967168749,184
SWE,2001,373752198445.95,42013.7004264801,184
SWE,2002,382265044440.179,42831.0188619575,184
SWE,2003,389455236312.007,43474.579217835,184
SWE,2004,405732636290.608,45113.8308513761,184
SWE,2005,417065466380.565,46188.8411079246,184
SWE,2006,436567442203.266,48077.4408695625,184
SWE,2007,450646355053.726,49261.2399453051,184
SWE,2008,446486334527.751,48427.7563778,184
SWE,2009,427485779310.793,45973.5537675417,184
SWE,2010,452069357246.318,48204.6580784176,184
SWE,2011,466372427023.667,49355.6899419737,184
SWE,2012,464439473181.128,48788.8671231037,184
SWE,2013,469723477690.599,48927.5973053354,184
SWE,2014,480507219292.52,49556.7005007699,184
SWE,2015,501698263620.663,51197.9529341175,184
SWE,2016,513486872435.55,51746.6969632478,184
SWE,2017,522858808973.771,51985.932464245,184
SWE,2018,532808626955.913,52363.3829181296,184
SWE,2019,546393370671.191,53156.8613091273,184
SWE,2020,535436339492.279,51715.78104096,184
SWE,2021,567227918052.988,54458.3535600817,184
SWE,2022,575505409872.88,54878.2919511876,184
SWZ,1970,400268071.435682,907.193010760447,61
SWZ,1971,455279449.114562,1004.62605418686,61
SWZ,1972,479975146.242935,1030.45837643506,61
SWZ,1973,523262538.708897,1092.31947926656,61
SWZ,1974,553316054.097171,1122.37225672262,61
SWZ,1975,630273708.214156,1241.49542759642,61
SWZ,1976,616915449.215324,1178.82683816201,61
SWZ,1977,623143783.83817,1153.22677947946,61
SWZ,1978,631413704.012854,1130.66205866432,61
SWZ,1979,651031380.842545,1127.91494933731,61
SWZ,1980,732078617.097581,1226.99401501998,61
SWZ,1981,839265476.434631,1360.65919448942,61
SWZ,1982,849106433.83716,1331.61416232861,61
SWZ,1983,859315706.637259,1304.05429586037,61
SWZ,1984,912264635.903581,1340.02264437211,61
SWZ,1985,946861503.104974,1340.79137109949,61
SWZ,1986,1062989124.2214,1446.77123661608,61
SWZ,1987,1218255589.85798,1594.96994656791,61
SWZ,1988,1298292808.39105,1623.27588765044,61
SWZ,1989,1465916744.05229,1749.72158516625,61
SWZ,1990,1774023133.17655,2033.43213786875,61
SWZ,1991,1805252616.84431,1987.74992522957,61
SWZ,1992,1863493800.98989,1975.26202755719,61
SWZ,1993,1921376045.75296,1978.11226164136,61
SWZ,1994,1967502348.3094,2025.82170351005,61
SWZ,1995,2062447155.87618,2125.28547140934,61
SWZ,1996,2141687481.85455,2163.66818696594,61
SWZ,1997,2208139875.6303,2193.58543626071,61
SWZ,1998,2265640708.02818,2221.9722866781,61
SWZ,1999,2332496938.06271,2262.84213156876,61
SWZ,2000,2373552937.12448,2279.16365357531,61
SWZ,2001,2398588340.53223,2282.05736333109,61
SWZ,2002,2503648886.55839,2363.17915443936,61
SWZ,2003,2600795810.79964,2438.16987981592,61
SWZ,2004,2695046420.17554,2511.32070846495,61
SWZ,2005,2856716232.8374,2647.50508593652,61
SWZ,2006,3027895435.59253,2792.13843471862,61
SWZ,2007,3162193970.23595,2899.22020182905,61
SWZ,2008,3188176576.97374,2903.38102850651,61
SWZ,2009,3238073097.90528,2929.97720488048,61
SWZ,2010,3360917656.93365,3023.35956185278,61
SWZ,2011,3436445198.76525,3074.20267496598,61
SWZ,2012,3621897455.23596,3222.72150185206,61
SWZ,2013,3761746659.51485,3329.00880495832,61
SWZ,2014,3826331630.21918,3367.36337022137,61
SWZ,2015,3878174403.5524,3393.53367834668,61
SWZ,2016,4015035098.77479,3492.83223049081,61
SWZ,2017,4114008066.96745,3552.08584648306,61
SWZ,2018,4145651841.8002,3546.53861936884,61
SWZ,2019,4351364120.03953,3687.99051427485,61
SWZ,2020,4225737498.25845,3542.91502785498,61
SWZ,2021,4369384623.38277,3621.25805750801,61
SWZ,2022,4366430077.90613,3582.22100266559,61
SYC,1965,157316724.88424,3311.93105019453,170
SYC,1966,179178255.41322,3679.30050746873,170
SYC,1967,180082638.782421,3608.07514941437,170
SYC,1968,193684704.863561,3787.78708615717,170
SYC,1969,193684704.863561,3698.74352837889,170
SYC,1970,210868159.822469,3934.10745937442,170
SYC,1971,244294507.642715,4466.48702153242,170
SYC,1972,259705357.489746,4635.19530046487,170
SYC,1973,283219564.440439,4978.1966610497,170
SYC,1974,286909489.57767,4952.09433656679,170
SYC,1975,296025766.309996,4992.67635279626,170
SYC,1976,344211797.726032,5689.07506488881,170
SYC,1977,322904306.721377,5226.17270451846,170
SYC,1978,391204032.824694,6294.51380248905,170
SYC,1979,452992130.247515,7226.36841156741,170
SYC,1980,429886464.866273,6795.44213443153,170
SYC,1981,413220699.015675,6453.04441345632,170
SYC,1982,404662590.787714,6282.31243363473,170
SYC,1983,402168917.272196,6251.16837292603,170
SYC,1984,419484794.190246,6481.83312252185,170
SYC,1985,462665475.16642,7091.31069778707,170
SYC,1986,466190739.137488,7100.93735358387,170
SYC,1987,488915450.900807,7137.55603586632,170
SYC,1988,514957094.274002,7489.74029923645,170
SYC,1989,567923802.361715,8210.90696953337,170
SYC,1990,610261194.745671,8779.85231337378,170
SYC,1991,627107005.020014,8902.83798776266,170
SYC,1992,672089666.127958,9497.7554107084,170
SYC,1993,721174866.337827,9981.2446035158,170
SYC,1994,703602944.474698,9481.8805265777,170
SYC,1995,707015676.972428,9388.81967720743,170
SYC,1996,777702722.229699,10177.0904671696,170
SYC,1997,872533006.069359,11284.8459766598,170
SYC,1998,894062242.634693,11339.3481297046,170
SYC,1999,910799133.493907,11326.9386083063,170
SYC,2000,949537227.205275,11703.7535246117,170
SYC,2001,927971690.1167,11427.9413083015,170
SYC,2002,939226436.101185,11218.2606464315,170
SYC,2003,883932969.017981,10677.9692081272,170
SYC,2004,858736866.549886,10412.0868936027,170
SYC,2005,936072662.702788,11297.3118190493,170
SYC,2006,1024120860.74662,12105.4475265558,170
SYC,2007,1115022508.93326,13112.8210098816,170
SYC,2008,1084627594.53557,12473.2921769121,170
SYC,2009,1057735598.8393,12116.3783687977,170
SYC,2010,1105387984.2341,12313.5566919249,170
SYC,2011,1210507986.73155,13843.7116081878,170
SYC,2012,1248162998.34204,14135.0010570653,170
SYC,2013,1263811654.24036,14050.3135581314,170
SYC,2014,1315169064.95728,14395.6158118771,170
SYC,2015,1432403352.12944,15333.1051727105,170
SYC,2016,1605975218.58763,16962.6753972731,170
SYC,2017,1717657339.98638,17921.5731976918,170
SYC,2018,1802500555.76177,18628.1862276696,170
SYC,2019,1901895701.03715,19481.6461053742,170
SYC,2020,1678615792.63838,17048.361729788,170
SYC,2021,1687886479.31967,17005.0422063679,170
SYC,2022,1940678727.9853,16188.7813275605,170
SYR,1965,3405890769.38333,626.628051461563,186
SYR,1966,3145031364.15034,560.706901573536,186
SYR,1967,3404738073.35208,588.017555419018,186
SYR,1968,3531703487.42421,590.710133908472,186
SYR,1969,4194530603.4773,679.257950875701,186
SYR,1970,4119161059.72414,645.574906678052,186
SYR,1971,4488065485.7738,680.206357438042,186
SYR,1972,5639735188.03465,826.2108641919,186
SYR,1973,5049263094.63083,715.160556387001,186
SYR,1974,6351759533.35276,869.846666377176,186
SYR,1975,7390372324.31289,978.291795882869,186
SYR,1976,8296021554.4805,1061.23601879935,186
SYR,1977,8146733163.48187,1006.95039324288,186
SYR,1978,8956729450.41659,1069.74647788341,186
SYR,1979,9036264206.86372,1043.21855688668,186
SYR,1980,10347255986.1992,1155.12896457471,186
SYR,1981,11149721268.4819,1204.04899602826,186
SYR,1982,11460696655.699,1197.25082120031,186
SYR,1983,11726623777.284,1183.93234814362,186
SYR,1984,10834153805.2575,1056.12531364619,186
SYR,1985,11847234653.6168,1114.96333160075,186
SYR,1986,10905032498.4308,991.110343692121,186
SYR,1987,11088485934.924,973.620239150271,186
SYR,1988,13085648671.6563,1110.62259949839,186
SYR,1989,11299813272.7818,927.806683995465,186
SYR,1990,11722376106.9772,931.885068358616,186
SYR,1991,12621068341.9937,972.285831689207,186
SYR,1992,14258373042.4108,1065.204692606,186
SYR,1993,15135390678.6727,1097.11040673676,186
SYR,1994,16227110828.6577,1142.06397841767,186
SYR,1995,17367323301.2802,1188.17539496366,186
SYR,1996,19073761705.9878,1270.05124654802,186
SYR,1997,20031990206.4395,1299.29856564941,186
SYR,1998,21391221744.2321,1352.12789604368,186
SYR,1999,20631095402.7371,1271.32227335953,186
SYR,2000,20770487869.9399,1248.38488334216,186
SYR,2001,20988014510.4076,1230.87200021533,186
SYR,2002,21818055209.1143,1249.00621359351,186
SYR,2003,23389922826.4268,1307.4814585452,186
SYR,2004,25004519710.9876,1363.61946683869,186
SYR,2005,26558570073.3917,1411.63184941498,186
SYR,2006,27898767456.1339,1420.72293121298,186
SYR,2007,29481908620.0444,1411.6899137524,186
SYR,2008,30801717185.314,1423.59559425951,186
SYR,2009,32622727886.4047,1484.40523742854,186
SYR,2010,34316469200.952,1526.36894402751,186
SYR,2011,35294489548.9953,1542.71957174916,186
SYR,2012,25998267919.3561,1142.29080150598,186
SYR,2013,19160700666.0922,884.329813332104,186
SYR,2014,17185167298.4619,847.659877206276,186
SYR,2015,16466863117.0009,847.731631942565,186
SYR,2016,15412063258.1149,802.969498335502,186
SYR,2017,15300590613.0367,795.883216970859,186
SYR,2018,15513754781.2974,792.413811698757,186
SYR,2019,15703131995.8402,771.518695271305,186
SYR,2020,15593656903.8252,740.811397013438,186
SYR,2021,15882796969.6273,734.334236323426,186
SYR,2022,15999183136.0334,712.272278200037,186
TCA,2011,777808573.000464,25215.8650392422,198
TCA,2012,770245945.259462,23975.034869719,198
TCA,2013,778494332.034517,23132.9846383537,198
TCA,2014,846311282.16842,24145.8283072302,198
TCA,2015,942070000.0,25736.101625461,198
TCA,2016,1010381196.60485,26370.3822681677,198
TCA,2017,985121666.689726,24681.724417852,198
TCA,2018,1040392839.71121,25034.1163096131,198
TCA,2019,1095647325.71769,25382.1833321986,198
TCA,2020,802200837.955771,18073.2852240745,198
TCA,2021,874603454.301532,19331.2436023591,198
TCA,2022,928828863.968529,20259.3160723391,198
TCD,1965,1749666387.91522,518.539510735879,37
TCD,1966,1718048299.73385,499.301578607083,37
TCD,1967,1731229190.03782,493.436872964327,37
TCD,1968,1723313683.55795,481.6105174758,37
TCD,1969,1841900244.25263,504.476373164192,37
TCD,1970,1876153261.4734,503.283215178759,37
TCD,1971,1833984345.98095,481.700060089825,37
TCD,1972,1855068125.19906,476.482931287022,37
TCD,1973,1699597035.90727,426.401364383199,37
TCD,1974,1783928535.32619,437.413638075291,37
TCD,1975,1944665264.89825,466.65612367778,37
TCD,1976,2002631171.72289,471.063577003181,37
TCD,1977,2047382465.52279,472.654630543573,37
TCD,1978,2037767257.50492,461.935658366348,37
TCD,1979,1600847792.92735,355.318834738027,37
TCD,1980,1504033789.2452,333.085913914995,37
TCD,1981,1519719629.90243,336.149836771895,37
TCD,1982,1600973096.39997,337.866168645107,37
TCD,1983,1851985149.89798,371.949547390403,37
TCD,1984,1889930453.46272,374.603793045139,37
TCD,1985,2301798717.06776,451.663504628142,37
TCD,1986,2207846946.52019,420.456662542463,37
TCD,1987,2155105711.0538,396.282320672438,37
