,iso_code,year,wind,hydro,solar,other_inc_bio,fk_country
6197,SLV,2005,0.0,1.66,0.0,1.41,57
6198,SLV,2006,0.0,1.96,0.0,1.53,57
6199,SLV,2007,0.0,1.73,0.0,1.78,57
6200,SLV,2008,0.0,2.03,0.0,1.88,57
6201,SLV,2009,0.0,1.5,0.0,1.97,57
6202,SLV,2010,0.0,2.08,0.0,1.89,57
6203,SLV,2011,0.0,2.01,0.0,2.11,57
6204,SLV,2012,0.0,1.84,0.0,2.34,57
6205,SLV,2013,0.0,1.78,0.01,2.33,57
6206,SLV,2014,0.0,1.71,0.02,2.4099998,57
6207,SLV,2015,0.0,1.35,0.03,2.19,57
6208,SLV,2016,0.0,1.26,0.04,2.38,57
6209,SLV,2017,0.0,1.62,0.19,2.13,57
6210,SLV,2018,0.0,1.54,0.31,2.1,57
6211,SLV,2019,0.0,1.44,0.5,2.21,57
6212,SLV,2020,0.01,1.99,0.91,2.06,57
6213,SLV,2021,0.01,2.0,1.11,2.1,57
6214,SLV,2022,0.14,2.26,1.24,2.39,57
6215,SLV,2023,0.14,2.01,1.24,2.5,57
6216,SOM,2000,0.0,0.0,0.0,0.0,176
6217,SOM,2001,0.0,0.0,0.0,0.0,176
6218,SOM,2002,0.0,0.0,0.0,0.0,176
6219,SOM,2003,0.0,0.0,0.0,0.0,176
6220,SOM,2004,0.0,0.0,0.0,0.0,176
6221,SOM,2005,0.0,0.0,0.0,0.0,176
6222,SOM,2006,0.0,0.0,0.0,0.0,176
6223,SOM,2007,0.0,0.0,0.0,0.0,176
6224,SOM,2008,0.0,0.0,0.0,0.0,176
6225,SOM,2009,0.0,0.0,0.0,0.0,176
6226,SOM,2010,0.0,0.0,0.0,0.0,176
6227,SOM,2011,0.0,0.0,0.0,0.0,176
6228,SOM,2012,0.0,0.0,0.0,0.0,176
6229,SOM,2013,0.0,0.0,0.0,0.0,176
6230,SOM,2014,0.0,0.0,0.0,0.0,176
6231,SOM,2015,0.0,0.0,0.0,0.0,176
6232,SOM,2016,0.0,0.0,0.01,0.0,176
6233,SOM,2017,0.01,0.0,0.01,0.0,176
6234,SOM,2018,0.01,0.0,0.01,0.0,176
6235,SOM,2019,0.01,0.0,0.01,0.0,176
6236,SOM,2020,0.01,0.0,0.02,0.0,176
6237,SOM,2021,0.01,0.0,0.03,0.0,176
6238,SOM,2022,0.01,0.0,0.07,0.0,176
6239,SOM,2023,0.01,0.0,0.07,0.0,176
6240,SPM,2000,0.0,0.0,0.0,0.0,163
6241,SPM,2001,0.0,0.0,0.0,0.0,163
6242,SPM,2002,0.0,0.0,0.0,0.0,163
6243,SPM,2003,0.0,0.0,0.0,0.0,163
6244,SPM,2004,0.0,0.0,0.0,0.0,163
6245,SPM,2005,0.0,0.0,0.0,0.0,163
6246,SPM,2006,0.0,0.0,0.0,0.0,163
6247,SPM,2007,0.0,0.0,0.0,0.0,163
6248,SPM,2008,0.0,0.0,0.0,0.0,163
6249,SPM,2009,0.0,0.0,0.0,0.0,163
6250,SPM,2010,0.0,0.0,0.0,0.0,163
6251,SPM,2011,0.0,0.0,0.0,0.0,163
6252,SPM,2012,0.0,0.0,0.0,0.0,163
6253,SPM,2013,0.0,0.0,0.0,0.0,163
6254,SPM,2014,0.0,0.0,0.0,0.0,163
6255,SPM,2015,0.0,0.0,0.0,0.0,163
6256,SPM,2016,0.0,0.0,0.0,0.0,163
6257,SPM,2017,0.0,0.0,0.0,0.0,163
6258,SPM,2018,0.0,0.0,0.0,0.0,163
6259,SPM,2019,0.0,0.0,0.0,0.0,163
6260,SPM,2020,0.0,0.0,0.0,0.0,163
6261,SPM,2021,0.0,0.0,0.0,0.0,163
6262,SPM,2022,0.0,0.0,0.0,0.0,163
6263,SRB,1990,0.0,7.49,0.0,0.0,169
6264,SRB,1991,0.0,9.57,0.0,0.0,169
6265,SRB,1992,0.0,9.17,0.0,0.0,169
6266,SRB,1993,0.0,8.06,0.0,0.0,169
6267,SRB,1994,0.0,8.92,0.0,0.0,169
6268,SRB,1995,0.0,9.9,0.0,0.0,169
6269,SRB,1996,0.0,11.48,0.0,0.0,169
6270,SRB,1997,0.0,10.5,0.0,0.0,169
6271,SRB,1998,0.0,10.32,0.0,0.0,169
6272,SRB,1999,0.0,11.14,0.0,0.0,169
6273,SRB,2000,0.0,9.82,0.0,0.0,169
6274,SRB,2001,0.0,9.89,0.0,0.0,169
6275,SRB,2002,0.0,9.93,0.0,0.0,169
6276,SRB,2003,0.0,8.74,0.0,0.0,169
6277,SRB,2004,0.0,10.62,0.0,0.0,169
6278,SRB,2005,0.0,11.41,0.0,0.0,169
6279,SRB,2006,0.0,10.35,0.0,0.0,169
6280,SRB,2007,0.0,9.46,0.0,0.0,169
6281,SRB,2008,0.0,9.56,0.0,0.0,169
6282,SRB,2009,0.0,10.54,0.0,0.0,169
6283,SRB,2010,0.0,11.89,0.0,0.0,169
6284,SRB,2011,0.0,8.67,0.0,0.0,169
6285,SRB,2012,0.0,9.29,0.0,0.01,169
6286,SRB,2013,0.0,10.2,0.0,0.02,169
6287,SRB,2014,0.0,11.0,0.01,0.02,169
6288,SRB,2015,0.0,10.08,0.01,0.02,169
6289,SRB,2016,0.03,10.79,0.01,0.03,169
6290,SRB,2017,0.05,9.15,0.01,0.08,169
6291,SRB,2018,0.15,10.64,0.01,0.1,169
6292,SRB,2019,0.9,9.46,0.01,0.14,169
6293,SRB,2020,0.98,9.03,0.01,0.19,169
6294,SRB,2021,0.98,11.1,0.01,0.31,169
6295,SRB,2022,0.95,8.65,0.02,0.25,169
6296,SRB,2023,0.91,12.25,0.05,0.25,169
6297,SRB,2024,1.09,10.05,0.05,0.26,169
6298,SSD,2012,0.0,0.0,0.0,0.0,179
6299,SSD,2013,0.0,0.0,0.0,0.0,179
6300,SSD,2014,0.0,0.0,0.0,0.0,179
6301,SSD,2015,0.0,0.0,0.0,0.0,179
6302,SSD,2016,0.0,0.0,0.0,0.0,179
6303,SSD,2017,0.0,0.0,0.0,0.0,179
6304,SSD,2018,0.0,0.0,0.01,0.0,179
6305,SSD,2019,0.0,0.0,0.01,0.0,179
6306,SSD,2020,0.0,0.0,0.01,0.0,179
6307,SSD,2021,0.0,0.0,0.01,0.0,179
6308,SSD,2022,0.0,0.0,0.04,0.0,179
6309,SSD,2023,0.0,0.0,0.04,0.0,179
6310,STP,2000,0.0,0.01,0.0,0.0,166
6311,STP,2001,0.0,0.0,0.0,0.0,166
6312,STP,2002,0.0,0.01,0.0,0.0,166
6313,STP,2003,0.0,0.01,0.0,0.0,166
6314,STP,2004,0.0,0.01,0.0,0.0,166
6315,STP,2005,0.0,0.0,0.0,0.0,166
6316,STP,2006,0.0,0.01,0.0,0.0,166
6317,STP,2007,0.0,0.01,0.0,0.0,166
6318,STP,2008,0.0,0.01,0.0,0.0,166
6319,STP,2009,0.0,0.01,0.0,0.0,166
6320,STP,2010,0.0,0.0,0.0,0.0,166
6321,STP,2011,0.0,0.01,0.0,0.0,166
6322,STP,2012,0.0,0.01,0.0,0.0,166
6323,STP,2013,0.0,0.01,0.0,0.0,166
6324,STP,2014,0.0,0.01,0.0,0.0,166
6325,STP,2015,0.0,0.01,0.0,0.0,166
6326,STP,2016,0.0,0.01,0.0,0.0,166
6327,STP,2017,0.0,0.01,0.0,0.0,166
6328,STP,2018,0.0,0.01,0.0,0.0,166
6329,STP,2019,0.0,0.01,0.0,0.0,166
6330,STP,2020,0.0,0.01,0.0,0.0,166
6331,STP,2021,0.0,0.01,0.0,0.0,166
6332,STP,2022,0.0,0.01,0.0,0.0,166
6333,SUR,2000,0.0,0.71,0.0,0.0,183
6334,SUR,2001,0.0,0.73,0.0,0.0,183
6335,SUR,2002,0.0,0.74,0.0,0.0,183
6336,SUR,2003,0.0,0.75,0.0,0.0,183
6337,SUR,2004,0.0,0.76,0.0,0.0,183
6338,SUR,2005,0.0,0.82,0.0,0.0,183
6339,SUR,2006,0.0,0.86,0.0,0.0,183
6340,SUR,2007,0.0,0.86,0.0,0.0,183
6341,SUR,2008,0.0,0.86,0.0,0.0,183
6342,SUR,2009,0.0,0.86,0.0,0.0,183
6343,SUR,2010,0.0,1.2,0.0,0.0,183
6344,SUR,2011,0.0,1.03,0.0,0.0,183
6345,SUR,2012,0.0,0.82,0.0,0.0,183
6346,SUR,2013,0.0,0.83,0.0,0.0,183
6347,SUR,2014,0.0,0.55,0.0,0.0,183
6348,SUR,2015,0.0,0.47,0.01,0.01,183
6349,SUR,2016,0.0,0.78,0.01,0.01,183
6350,SUR,2017,0.0,0.92,0.01,0.0,183
6351,SUR,2018,0.0,0.99,0.01,0.0,183
6352,SUR,2019,0.0,0.95,0.01,0.0,183
6353,SUR,2020,0.0,0.97,0.01,0.0,183
6354,SUR,2021,0.0,1.0,0.02,0.0,183
6355,SUR,2022,0.0,0.92,0.01,0.01,183
6356,SUR,2023,0.0,0.9,0.01,0.01,183
6357,SVK,1965,0.0,2.222958,0.0,0.0,173
6358,SVK,1966,0.0,2.1301508,0.0,0.0,173
6359,SVK,1967,0.0,1.8252122,0.0,0.0,173
6360,SVK,1968,0.0,1.6749526,0.0,0.0,173
6361,SVK,1969,0.0,1.303723,0.0,0.0,173
6362,SVK,1970,0.0,1.966633,0.0,0.0,173
6363,SVK,1971,0.0,1.476,0.0,0.0,173
6364,SVK,1972,0.0,1.546,0.0,0.0,173
6365,SVK,1973,0.0,1.322,0.0,0.0,173
6366,SVK,1974,0.0,2.223,0.0,0.0,173
6367,SVK,1975,0.0,2.002,0.0,0.0,173
6368,SVK,1976,0.0,2.019,0.0,0.0,173
6369,SVK,1977,0.0,2.408,0.0,0.0,173
6370,SVK,1978,0.0,2.259,0.0,0.0,173
6371,SVK,1979,0.0,1.884,0.0,0.0,173
6372,SVK,1980,0.0,2.257,0.0,0.0,173
6373,SVK,1981,0.0,1.966,0.0,0.0,173
6374,SVK,1982,0.0,1.726,0.0,0.0,173
6375,SVK,1983,0.0,1.832,0.0,0.0,173
6376,SVK,1984,0.0,1.555,0.0,0.0,173
6377,SVK,1985,0.0,2.117,0.0,0.0,173
6378,SVK,1986,0.0,1.675,0.0,0.0,173
6379,SVK,1987,0.0,1.932,0.0,0.0,173
6380,SVK,1988,0.0,1.755,0.0,0.0,173
6381,SVK,1989,0.0,1.962,0.0,0.0,173
6382,SVK,1990,0.0,1.88,0.0,0.0,173
6383,SVK,1991,0.0,1.41,0.0,0.0,173
6384,SVK,1992,0.0,1.94,0.0,0.0,173
6385,SVK,1993,0.0,3.47,0.0,0.0,173
6386,SVK,1994,0.0,4.36,0.0,0.0,173
6387,SVK,1995,0.0,4.88,0.0,0.0,173
6388,SVK,1996,0.0,4.23,0.0,0.0,173
6389,SVK,1997,0.0,4.06,0.0,0.0,173
6390,SVK,1998,0.0,4.27,0.0,0.0,173
6391,SVK,1999,0.0,4.47,0.0,0.0,173
6392,SVK,2000,0.0,4.61,0.0,0.0,173
6393,SVK,2001,0.0,4.93,0.0,0.15,173
6394,SVK,2002,0.0,5.27,0.0,0.15,173
6395,SVK,2003,0.0,3.48,0.0,0.1,173
6396,SVK,2004,0.01,4.1,0.0,0.02,173
6397,SVK,2005,0.01,4.64,0.0,0.03,173
6398,SVK,2006,0.01,4.4,0.0,0.4,173
6399,SVK,2007,0.01,4.45,0.0,0.47,173
6400,SVK,2008,0.01,4.04,0.0,0.52,173
6401,SVK,2009,0.01,4.37,0.0,0.54,173
6402,SVK,2010,0.01,5.26,0.02,0.66,173
6403,SVK,2011,0.0,3.78,0.4,0.82,173
6404,SVK,2012,0.01,4.1,0.42,0.94,173
6405,SVK,2013,0.01,4.85,0.59,0.91,173
6406,SVK,2014,0.01,4.21,0.6,1.42,173
6407,SVK,2015,0.01,3.87,0.51,1.66,173
6408,SVK,2016,0.01,4.36,0.53,1.73,173
6409,SVK,2017,0.01,4.32,0.51,1.7,173
6410,SVK,2018,0.01,3.59,0.58,1.63,173
6411,SVK,2019,0.01,4.36,0.59,1.69,173
6412,SVK,2020,0.0,4.52,0.66,1.67,173
6413,SVK,2021,0.0,4.55,0.67,1.84,173
6414,SVK,2022,0.0,3.68,0.65,1.49,173
6415,SVK,2023,0.0,4.69,0.61,1.41,173
6416,SVK,2024,0.0,4.81,0.68,1.54,173
6417,SVN,1990,0.0,2.95,0.0,0.0,174
6418,SVN,1991,0.0,3.61,0.0,0.0,174
6419,SVN,1992,0.0,3.42,0.0,0.0,174
6420,SVN,1993,0.0,3.04,0.0,0.0,174
6421,SVN,1994,0.0,3.4,0.0,0.0,174
6422,SVN,1995,0.0,3.25,0.0,0.0,174
6423,SVN,1996,0.0,3.67,0.0,0.0,174
6424,SVN,1997,0.0,3.09,0.0,0.0,174
6425,SVN,1998,0.0,3.45,0.0,0.0,174
6426,SVN,1999,0.0,3.74,0.0,0.03,174
6427,SVN,2000,0.0,3.83,0.0,0.07,174
6428,SVN,2001,0.0,3.8,0.0,0.07,174
6429,SVN,2002,0.0,3.31,0.0,0.1,174
6430,SVN,2003,0.0,2.96,0.0,0.12,174
6431,SVN,2004,0.0,4.09,0.0,0.12,174
6432,SVN,2005,0.0,3.46,0.0,0.11,174
6433,SVN,2006,0.0,3.59,0.0,0.11,174
6434,SVN,2007,0.0,3.27,0.0,0.11,174
6435,SVN,2008,0.0,4.02,0.0,0.29,174
6436,SVN,2009,0.0,4.71,0.0,0.19,174
6437,SVN,2010,0.0,4.52,0.01,0.22,174
6438,SVN,2011,0.0,3.56,0.07,0.25,174
6439,SVN,2012,0.0,3.9,0.16,0.27,174
6440,SVN,2013,0.0,4.63,0.22,0.26,174
6441,SVN,2014,0.0,6.09,0.26,0.25,174
6442,SVN,2015,0.01,3.81,0.27,0.26,174
6443,SVN,2016,0.01,4.5,0.27,0.28,174
6444,SVN,2017,0.01,3.87,0.28,0.28,174
6445,SVN,2018,0.01,4.7,0.25,0.26,174
6446,SVN,2019,0.01,4.48,0.3,0.25,174
6447,SVN,2020,0.01,4.93,0.37,0.27,174
6448,SVN,2021,0.01,4.71,0.45,0.27,174
6449,SVN,2022,0.01,3.15,0.65,0.26,174
6450,SVN,2023,0.01,5.02,0.98,0.29,174
6451,SVN,2024,0.01,5.3,1.48,0.35,174
6452,SWE,1965,0.0,46.423,0.0,0.0,184
6453,SWE,1966,0.0,45.489,0.0,0.0,184
6454,SWE,1967,0.0,49.286,0.0,0.0,184
6455,SWE,1968,0.0,48.739,0.0,0.0,184
6456,SWE,1969,0.0,41.83,0.0,0.0,184
6457,SWE,1970,0.0,41.489,0.0,0.13,184
6458,SWE,1971,0.0,52.012,0.0,0.16,184
6459,SWE,1972,0.0,53.743,0.0,0.226,184
6460,SWE,1973,0.0,59.872,0.0,0.399,184
6461,SWE,1974,0.0,57.265,0.0,0.357,184
6462,SWE,1975,0.0,57.648,0.0,0.31,184
6463,SWE,1976,0.0,54.832,0.0,0.354,184
6464,SWE,1977,0.0,53.495,0.0,0.36,184
6465,SWE,1978,0.0,57.753,0.0,0.276,184
6466,SWE,1979,0.0,61.08,0.0,0.347,184
6467,SWE,1980,0.0,58.868,0.0,0.721,184
6468,SWE,1981,0.0,59.753,0.0,0.921,184
6469,SWE,1982,0.0,55.066,0.0,1.002,184
6470,SWE,1983,0.003,63.544,0.0,1.447,184
6471,SWE,1984,0.005,67.906,0.0,1.848,184
6472,SWE,1985,0.006,70.988,0.0,1.802,184
6473,SWE,1986,0.006,60.933,0.0,1.98,184
6474,SWE,1987,0.006,71.854,0.0,1.959,184
6475,SWE,1988,0.005,69.883,0.0,2.041,184
6476,SWE,1989,0.005,71.75,0.0,2.189,184
6477,SWE,1990,0.01,72.5,0.0,1.94,184
6478,SWE,1991,0.01,63.24,0.0,1.86,184
6479,SWE,1992,0.03,74.33,0.0,2.01,184
6480,SWE,1993,0.05,74.65,0.0,2.17,184
6481,SWE,1994,0.07,59.1,0.0,2.23,184
6482,SWE,1995,0.1,68.1,0.0,2.35,184
6483,SWE,1996,0.14,51.74,0.0,2.12,184
6484,SWE,1997,0.2,69.06,0.0,2.77,184
6485,SWE,1998,0.32,75.0,0.0,2.78,184
6486,SWE,1999,0.36,71.69,0.0,2.7,184
6487,SWE,2000,0.46,78.58,0.0,4.1,184
6488,SWE,2001,0.48,79.06,0.0,3.78,184
6489,SWE,2002,0.61,66.36,0.0,4.18,184
6490,SWE,2003,0.68,53.54,0.0,4.51,184
6491,SWE,2004,0.86,60.12,0.0,7.2,184
6492,SWE,2005,0.94,72.8,0.0,7.49,184
6493,SWE,2006,0.98,61.72,0.0,8.36,184
6494,SWE,2007,1.43,66.16,0.0,9.84,184
6495,SWE,2008,2.0,69.07,0.0,10.34,184
6496,SWE,2009,2.49,65.85,0.01,11.46,184
6497,SWE,2010,3.49,66.4,0.01,12.19,184
6498,SWE,2011,6.11,66.43,0.01,11.54,184
6499,SWE,2012,7.16,78.93,0.02,12.19,184
6500,SWE,2013,9.84,61.36,0.04,11.45,184
6501,SWE,2014,11.23,63.76,0.05,10.7,184
6502,SWE,2015,16.32,75.31,0.1,10.77,184
6503,SWE,2016,15.48,62.02,0.14,11.49,184
6504,SWE,2017,17.61,65.14,0.23,12.08,184
6505,SWE,2018,16.62,62.21,0.41,11.91,184
6506,SWE,2019,19.85,65.37,0.68,13.04,184
6507,SWE,2020,27.53,72.39,1.05,11.18,184
6508,SWE,2021,27.24,73.89,1.53,13.08,184
6509,SWE,2022,33.25,69.87,1.98,13.13,184
6510,SWE,2023,34.64,66.19,3.11,11.7,184
6511,SWE,2024,40.84,65.11,3.65,10.41,184
6512,SWZ,2000,0.0,0.19,0.0,0.36,61
6513,SWZ,2001,0.0,0.19,0.0,0.38,61
6514,SWZ,2002,0.0,0.2,0.0,0.39,61
6515,SWZ,2003,0.0,0.12,0.0,0.38,61
6516,SWZ,2004,0.0,0.1,0.0,0.37,61
6517,SWZ,2005,0.0,0.16,0.0,0.38,61
6518,SWZ,2006,0.0,0.15,0.0,0.39,61
6519,SWZ,2007,0.0,0.17,0.0,0.4,61
6520,SWZ,2008,0.0,0.16,0.0,0.38,61
6521,SWZ,2009,0.0,0.2,0.0,0.37,61
6522,SWZ,2010,0.0,0.24,0.0,0.34,61
6523,SWZ,2011,0.0,0.28,0.0,0.4,61
6524,SWZ,2012,0.0,0.24,0.0,0.46,61
6525,SWZ,2013,0.0,0.31,0.0,0.46,61
6526,SWZ,2014,0.0,0.23,0.0,0.38,61
6527,SWZ,2015,0.0,0.12,0.0,0.39,61
6528,SWZ,2016,0.0,0.12,0.0,0.4,61
6529,SWZ,2017,0.0,0.21,0.0,0.42,61
6530,SWZ,2018,0.0,0.27,0.0,0.44,61
6531,SWZ,2019,0.0,0.23,0.0,0.44,61
6532,SWZ,2020,0.0,0.27,0.0,0.43,61
6533,SWZ,2021,0.0,0.25,0.0,0.45,61
6534,SWZ,2022,0.0,0.3,0.03,0.2,61
6535,SWZ,2023,0.0,0.3,0.03,0.21,61
6536,SYC,2000,0.0,0.0,0.0,0.0,170
6537,SYC,2001,0.0,0.0,0.0,0.0,170
6538,SYC,2002,0.0,0.0,0.0,0.0,170
6539,SYC,2003,0.0,0.0,0.0,0.0,170
6540,SYC,2004,0.0,0.0,0.0,0.0,170
6541,SYC,2005,0.0,0.0,0.0,0.0,170
6542,SYC,2006,0.0,0.0,0.0,0.0,170
6543,SYC,2007,0.0,0.0,0.0,0.0,170
6544,SYC,2008,0.0,0.0,0.0,0.0,170
6545,SYC,2009,0.0,0.0,0.0,0.0,170
6546,SYC,2010,0.0,0.0,0.0,0.0,170
6547,SYC,2011,0.0,0.0,0.0,0.0,170
6548,SYC,2012,0.0,0.0,0.0,0.0,170
6549,SYC,2013,0.01,0.0,0.0,0.0,170
6550,SYC,2014,0.01,0.0,0.0,0.0,170
6551,SYC,2015,0.01,0.0,0.0,0.0,170
6552,SYC,2016,0.01,0.0,0.0,0.0,170
6553,SYC,2017,0.01,0.0,0.0,0.0,170
6554,SYC,2018,0.01,0.0,0.0,0.0,170
6555,SYC,2019,0.0,0.0,0.04,0.0,170
6556,SYC,2020,0.01,0.0,0.06,0.0,170
6557,SYC,2021,0.01,0.0,0.07,0.0,170
6558,SYC,2022,0.01,0.0,0.08,0.0,170
6559,SYC,2023,0.01,0.0,0.08,0.0,170
6560,SYR,2000,0.0,3.2,0.0,0.02,186
6561,SYR,2001,0.0,3.38,0.0,0.02,186
6562,SYR,2002,0.0,2.43,0.0,0.02,186
6563,SYR,2003,0.0,2.73,0.0,0.02,186
6564,SYR,2004,0.0,4.13,0.0,0.02,186
6565,SYR,2005,0.0,4.28,0.0,0.03,186
6566,SYR,2006,0.0,3.91,0.0,0.03,186
6567,SYR,2007,0.0,3.44,0.0,0.03,186
6568,SYR,2008,0.0,2.84,0.0,0.03,186
6569,SYR,2009,0.0,1.85,0.0,0.03,186
6570,SYR,2010,0.0,2.57,0.0,0.03,186
6571,SYR,2011,0.0,3.25,0.0,0.03,186
6572,SYR,2012,0.0,3.2,0.0,0.02,186
6573,SYR,2013,0.0,2.97,0.0,0.01,186
6574,SYR,2014,0.0,2.32,0.0,0.01,186
6575,SYR,2015,0.0,0.41,0.0,0.01,186
6576,SYR,2016,0.0,0.92,0.0,0.01,186
6577,SYR,2017,0.0,0.75,0.0,0.01,186
6578,SYR,2018,0.0,0.75,0.0,0.01,186
6579,SYR,2019,0.0,0.75,0.0,0.01,186
6580,SYR,2020,0.0,0.75,0.0,0.01,186
6581,SYR,2021,0.0,0.75,0.0,0.01,186
6582,SYR,2022,0.0,0.75,0.1,0.03,186
6583,TCA,2000,0.0,0.0,0.0,0.0,198
6584,TCA,2001,0.0,0.0,0.0,0.0,198
6585,TCA,2002,0.0,0.0,0.0,0.0,198
6586,TCA,2003,0.0,0.0,0.0,0.0,198
6587,TCA,2004,0.0,0.0,0.0,0.0,198
6588,TCA,2005,0.0,0.0,0.0,0.0,198
6589,TCA,2006,0.0,0.0,0.0,0.0,198
6590,TCA,2007,0.0,0.0,0.0,0.0,198
6591,TCA,2008,0.0,0.0,0.0,0.0,198
6592,TCA,2009,0.0,0.0,0.0,0.0,198
6593,TCA,2010,0.0,0.0,0.0,0.0,198
6594,TCA,2011,0.0,0.0,0.0,0.0,198
6595,TCA,2012,0.0,0.0,0.0,0.0,198
6596,TCA,2013,0.0,0.0,0.0,0.0,198
6597,TCA,2014,0.0,0.0,0.0,0.0,198
6598,TCA,2015,0.0,0.0,0.0,0.0,198
6599,TCA,2016,0.0,0.0,0.0,0.0,198
6600,TCA,2017,0.0,0.0,0.0,0.0,198
6601,TCA,2018,0.0,0.0,0.0,0.0,198
6602,TCA,2019,0.0,0.0,0.0,0.0,198
6603,TCA,2020,0.0,0.0,0.0,0.0,198
6604,TCA,2021,0.0,0.0,0.0,0.0,198
6605,TCA,2022,0.0,0.0,0.0,0.0,198
6606,TCA,2023,0.0,0.0,0.0,0.0,198
6607,TCD,2000,0.0,0.0,0.0,0.01,37
6608,TCD,2001,0.0,0.0,0.0,0.01,37
6609,TCD,2002,0.0,0.0,0.0,0.01,37
6610,TCD,2003,0.0,0.0,0.0,0.01,37
6611,TCD,2004,0.0,0.0,0.0,0.01,37
6612,TCD,2005,0.0,0.0,0.0,0.01,37
6613,TCD,2006,0.0,0.0,0.0,0.01,37
6614,TCD,2007,0.0,0.0,0.0,0.0,37
6615,TCD,2008,0.0,0.0,0.0,0.0,37
6616,TCD,2009,0.0,0.0,0.0,0.01,37
6617,TCD,2010,0.0,0.0,0.0,0.01,37
6618,TCD,2011,0.0,0.0,0.0,0.01,37
6619,TCD,2012,0.0,0.0,0.0,0.0,37
6620,TCD,2013,0.0,0.0,0.0,0.0,37
6621,TCD,2014,0.0,0.0,0.0,0.0,37
6622,TCD,2015,0.0,0.0,0.0,0.0,37
6623,TCD,2016,0.01,0.0,0.0,0.0,37
6624,TCD,2017,0.01,0.0,0.0,0.0,37
6625,TCD,2018,0.01,0.0,0.0,0.0,37
6626,TCD,2019,0.01,0.0,0.0,0.0,37
6627,TCD,2020,0.01,0.0,0.0,0.0,37
6628,TCD,2021,0.01,0.0,0.0,0.0,37
6629,TCD,2022,0.01,0.0,0.0,0.01,37
6630,TGO,2000,0.0,0.1,0.0,0.0,192
6631,TGO,2001,0.0,0.05,0.0,0.0,192
6632,TGO,2002,0.0,0.09,0.0,0.0,192
6633,TGO,2003,0.0,0.12,0.0,0.0,192
6634,TGO,2004,0.0,0.08,0.0,0.0,192
6635,TGO,2005,0.0,0.07,0.0,0.0,192
6636,TGO,2006,0.0,0.09,0.0,0.0,192
6637,TGO,2007,0.0,0.09,0.0,0.0,192
6638,TGO,2008,0.0,0.09,0.0,0.0,192
6639,TGO,2009,0.0,0.11,0.0,0.0,192
6640,TGO,2010,0.0,0.09,0.0,0.0,192
6641,TGO,2011,0.0,0.1,0.0,0.0,192
6642,TGO,2012,0.0,0.09,0.0,0.0,192
6643,TGO,2013,0.0,0.04,0.0,0.0,192
6644,TGO,2014,0.0,0.12,0.0,0.0,192
6645,TGO,2015,0.0,0.06,0.0,0.0,192
6646,TGO,2016,0.0,0.2,0.0,0.0,192
6647,TGO,2017,0.0,0.21,0.0,0.0,192
6648,TGO,2018,0.0,0.2,0.01,0.0,192
6649,TGO,2019,0.0,0.24,0.01,0.0,192
6650,TGO,2020,0.0,0.14,0.01,0.0,192
6651,TGO,2021,0.0,0.15,0.02,0.0,192
6652,TGO,2022,0.0,0.08,0.1,0.0,192
6653,TGO,2023,0.0,0.08,0.11,0.0,192
6654,THA,1965,0.0,0.841,0.0,0.0,190
6655,THA,1966,0.0,1.064,0.0,0.0,190
6656,THA,1967,0.0,1.368,0.0,0.0,190
6657,THA,1968,0.0,1.405,0.0,0.0,190
6658,THA,1969,0.0,1.046,0.0,0.0,190
6659,THA,1970,0.0,1.787,0.0,0.0,190
6660,THA,1971,0.0,2.048,0.0,0.0,190
6661,THA,1972,0.0,1.728,0.0,0.0,190
6662,THA,1973,0.0,1.88,0.0,0.0,190
6663,THA,1974,0.0,2.458,0.0,0.0,190
6664,THA,1975,0.0,3.399,0.0,0.0,190
6665,THA,1976,0.0,3.637,0.0,0.0,190
6666,THA,1977,0.0,3.265,0.0,0.0,190
6667,THA,1978,0.0,2.11,0.0,0.0,190
6668,THA,1979,0.0,3.263,0.0,0.0,190
6669,THA,1980,0.0,1.273,0.0,0.0,190
6670,THA,1981,0.0,2.974,0.0,0.0,190
6671,THA,1982,0.0,3.836,0.0,0.0,190
6672,THA,1983,0.0,3.66,0.0,0.0,190
6673,THA,1984,0.0,4.081,0.0,0.0,190
6674,THA,1985,0.0,3.691,0.0,0.0,190
6675,THA,1986,0.0,5.5317,0.0,0.0,190
6676,THA,1987,0.0,4.05623,0.0,0.00492,190
6677,THA,1988,0.0,3.71817,0.0,0.03019,190
6678,THA,1989,0.0,5.51221,0.0,0.02157,190
6679,THA,1990,0.0,4.90011,0.0,0.025009,190
6680,THA,1991,0.0,4.50535,0.0,0.029667,190
6681,THA,1992,0.0,4.15894,0.0,0.020861,190
6682,THA,1993,0.0,3.612501,0.0,0.029429,190
6683,THA,1994,0.0,4.403602,0.0,0.05076354,190
6684,THA,1995,0.0,6.593011,0.0,0.14274906,190
6685,THA,1996,0.0,7.215002,0.0,0.2071208,190
6686,THA,1997,0.0,7.082,0.0,0.27350026,190
6687,THA,1998,0.0,5.088822,0.0,0.3095111,190
6688,THA,1999,0.0,3.409668,0.0,0.4474333,190
6689,THA,2000,0.0,5.89,0.0,0.49,190
6690,THA,2001,0.0,6.17,0.0,0.59,190
6691,THA,2002,0.0,7.37,0.0,0.7,190
6692,THA,2003,0.0,7.21,0.0,1.15,190
6693,THA,2004,0.0,5.9,0.0,1.73,190
6694,THA,2005,0.0,5.67,0.0,1.75,190
